ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-reel1238-1-one-1;numerals-reel1238-1;Chan2019;one;1;ke;ke;;FALSE;1;;
numerals-reel1238-1-two-1;numerals-reel1238-1;Chan2019;two;2;ro;ro;;FALSE;2;;
numerals-reel1238-1-three-1;numerals-reel1238-1;Chan2019;three;3;dïää;diaa;;FALSE;3;;
numerals-reel1238-1-four-1;numerals-reel1238-1;Chan2019;four;4;ŋuaa;nguaa;;FALSE;4;;
numerals-reel1238-1-five-1;numerals-reel1238-1;Chan2019;five;5;dhïëë;dhiee;;FALSE;5;;
numerals-reel1238-1-six-1;numerals-reel1238-1;Chan2019;six;6;bɛkɛl;bekel;( 5 + 1 );FALSE;5'+1;;
numerals-reel1238-1-seven-1;numerals-reel1238-1;Chan2019;seven;7;bɔrɔu;borou;( 5 + 2 );FALSE;5'+2;;
numerals-reel1238-1-eight-1;numerals-reel1238-1;Chan2019;eight;8;bɛdɛ̈k;bedek;( 5 + 3 );FALSE;5'+3;;
numerals-reel1238-1-nine-1;numerals-reel1238-1;Chan2019;nine;9;baŋuan;banguan;( 5 + 4 );FALSE;5'+4;;
numerals-reel1238-1-ten-1;numerals-reel1238-1;Chan2019;ten;10;wɛ̈ɛ̈;wee;;FALSE;10;;
numerals-reel1238-1-eleven-1;numerals-reel1238-1;Chan2019;eleven;11;wɛ̈ɛ̈l në kuëëny ke;weelnekueenyke;;FALSE;10+{LIG}1;;
numerals-reel1238-1-twelve-1;numerals-reel1238-1;Chan2019;twelve;12;wɛ̈ɛ̈l në kuëëny ro;weelnekueenyro;;FALSE;10+{LIG}2;;
numerals-reel1238-1-thirteen-1;numerals-reel1238-1;Chan2019;thirteen;13;wɛ̈ɛ̈l në kuëëny dïää;weelnekueenydiaa;;FALSE;10+{LIG}3;;
numerals-reel1238-1-fourteen-1;numerals-reel1238-1;Chan2019;fourteen;14;wɛ̈ɛ̈l në kuëëny ŋuaa;weelnekueenynguaa;;FALSE;10+{LIG}4;;
numerals-reel1238-1-fifteen-1;numerals-reel1238-1;Chan2019;fifteen;15;wɛ̈ɛ̈l në kuëëny dhïëë;weelnekueenydhiee;;FALSE;10+{LIG}5;;
numerals-reel1238-1-sixteen-1;numerals-reel1238-1;Chan2019;sixteen;16;wɛ̈ɛ̈l në kuëëny bɛkɛ;weelnekueenybeke;;FALSE;10+{LIG}5+1;;
numerals-reel1238-1-seventeen-1;numerals-reel1238-1;Chan2019;seventeen;17;wɛ̈ɛ̈l në kuëëny bɔrɔ;weelnekueenyboro;;FALSE;10+{LIG}5+2;;
numerals-reel1238-1-eighteen-1;numerals-reel1238-1;Chan2019;eighteen;18;wɛ̈ɛ̈l në kuëëny bɛdɛ̈;weelnekueenybede;;FALSE;10+{LIG}5+3;;
numerals-reel1238-1-nineteen-1;numerals-reel1238-1;Chan2019;nineteen;19;wɛ̈ɛ̈l në kuëëny baŋua;weelnekueenybangua;;FALSE;10+{LIG}5+4;;
numerals-reel1238-1-twenty-1;numerals-reel1238-1;Chan2019;twenty;20;jen ro;jenro;;FALSE;10’·2;;
numerals-reel1238-1-twentyone-1;numerals-reel1238-1;Chan2019;twentyone;21;jen rou në kuëëny ke;jenrounekueenyke;;FALSE;(10’·2)+{LIG}1;;
numerals-reel1238-1-twentytwo-1;numerals-reel1238-1;Chan2019;twentytwo;22;jen rou në kuëëny ro;jenrounekueenyro;;FALSE;(10’·2)+{LIG}2;;
numerals-reel1238-1-twentythree-1;numerals-reel1238-1;Chan2019;twentythree;23;jen rou në kuëëny dïää;jenrounekueenydiaa;;FALSE;(10’·2)+{LIG}3;;
