ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-bafu1246-1-one-1;numerals-bafu1246-1;Chan2019;one;1;mɔ́ʔɔ̂;moo;;FALSE;1;;
numerals-bafu1246-1-two-1;numerals-bafu1246-1;Chan2019;two;2;báà;baa;;FALSE;2;;
numerals-bafu1246-1-three-1;numerals-bafu1246-1;Chan2019;three;3;tárə̀;tara;;FALSE;3;;
numerals-bafu1246-1-four-1;numerals-bafu1246-1;Chan2019;four;4;kwàà;kwaa;;FALSE;4;;
numerals-bafu1246-1-five-1;numerals-bafu1246-1;Chan2019;five;5;ntáà;ntaa;;FALSE;5;;
numerals-bafu1246-1-six-1;numerals-bafu1246-1;Chan2019;six;6;ntóʔò;ntoo;;FALSE;6;5+1;
numerals-bafu1246-1-seven-1;numerals-bafu1246-1;Chan2019;seven;7;sàmbà;samba;;FALSE;7;;
numerals-bafu1246-1-eight-1;numerals-bafu1246-1;Chan2019;eight;8;fwámə́;fwama;;FALSE;8;;
numerals-bafu1246-1-nine-1;numerals-bafu1246-1;Chan2019;nine;9;kwálìʔí;kwalii;;FALSE;9;;
numerals-bafu1246-1-nine-2;numerals-bafu1246-1;Chan2019;nine;9;nɨ̀bùʔû;nibuu;;FALSE;9’;;
numerals-bafu1246-1-ten-1;numerals-bafu1246-1;Chan2019;ten;10;tàwûm;tawum;;FALSE;10;;
numerals-bafu1246-1-ten-2;numerals-bafu1246-1;Chan2019;ten;10;nɨ̀wûm;niwum;;FALSE;10;;
numerals-bafu1246-1-eleven-1;numerals-bafu1246-1;Chan2019;eleven;11;nɨ̀wûm ntsò mɔ̀ʔɔ́;niwumntsomoo;;FALSE;10+{LIG}1;;
numerals-bafu1246-1-twelve-1;numerals-bafu1246-1;Chan2019;twelve;12;nɨ̀wûm ntsò báà;niwumntsobaa;;FALSE;10+{LIG}2;;
numerals-bafu1246-1-thirteen-1;numerals-bafu1246-1;Chan2019;thirteen;13;nɨ̀wûm ntsò tárə̀;niwumntsotara;;FALSE;10+{LIG}3;;
numerals-bafu1246-1-fourteen-1;numerals-bafu1246-1;Chan2019;fourteen;14;nɨ̀wûm ntsò nɨ̀kwà;niwumntsonikwa;;FALSE;10+{LIG}4;;
numerals-bafu1246-1-fifteen-1;numerals-bafu1246-1;Chan2019;fifteen;15;nɨ̀wûm ntsò ntáà;niwumntsontaa;;FALSE;10+{LIG}5;;
numerals-bafu1246-1-sixteen-1;numerals-bafu1246-1;Chan2019;sixteen;16;nɨ̀wûm ntsò ntóʔò;niwumntsontoo;;FALSE;10+{LIG}6;;
numerals-bafu1246-1-seventeen-1;numerals-bafu1246-1;Chan2019;seventeen;17;nɨ̀wûm ntsò sàmbà;niwumntsosamba;;FALSE;10+{LIG}7;;
numerals-bafu1246-1-eighteen-1;numerals-bafu1246-1;Chan2019;eighteen;18;nɨ̀wûm ntsò nɨ̀fwáá;niwumntsonifwaa;;FALSE;10+{LIG}8;;
numerals-bafu1246-1-nineteen-1;numerals-bafu1246-1;Chan2019;nineteen;19;nɨ̀wûm ntsò nɨ̀bùʔû;niwumntsonibuu;;FALSE;10+{LIG}9;;
numerals-bafu1246-1-twenty-1;numerals-bafu1246-1;Chan2019;twenty;20;mɨ̀wúm mímbáà;miwummimbaa;;FALSE;10·2;;
numerals-bafu1246-1-twentyone-1;numerals-bafu1246-1;Chan2019;twentyone;21;mɨ̀wúm mímbáà ntsò mɔʔɔ̂;miwummimbaantsomoo;;FALSE;(10·2)+{LIG}1;;
numerals-bafu1246-1-twentytwo-1;numerals-bafu1246-1;Chan2019;twentytwo;22;mɨ̀wúm mímbáà ntsò báà;miwummimbaantsobaa;;FALSE;(10·2)+{LIG}2;;
numerals-bafu1246-1-twentythree-1;numerals-bafu1246-1;Chan2019;twentythree;23;mɨ̀wúm mímbáà ntsò tárə̀;miwummimbaantsotara;;FALSE;(10·2)+{LIG}3;;
numerals-bafu1246-1-twentyfour-1;numerals-bafu1246-1;Chan2019;twentyfour;24;mɨ̀wúm mímbáà ntsò nɨ̀kwà;miwummimbaantsonikwa;;FALSE;(10·2)+{LIG}4;;
numerals-bafu1246-1-twentyfive-1;numerals-bafu1246-1;Chan2019;twentyfive;25;mɨ̀wúm mímbáà ntsò ntáà;miwummimbaantsontaa;;FALSE;(10·2)+{LIG}5;;
numerals-bafu1246-1-twentysix-1;numerals-bafu1246-1;Chan2019;twentysix;26;mɨ̀wúm mímbáà ntsò ntóʔò;miwummimbaantsontoo;;FALSE;(10·2)+{LIG}6;;
numerals-bafu1246-1-twentyseven-1;numerals-bafu1246-1;Chan2019;twentyseven;27;mɨ̀wúm mímbáà ntsò sàmbà;miwummimbaantsosamba;;FALSE;(10·2)+{LIG}7;;
numerals-bafu1246-1-twentyeight-1;numerals-bafu1246-1;Chan2019;twentyeight;28;mɨ̀wúm mímbáà ntsò nɨ̀fwáá;miwummimbaantsonifwaa;;FALSE;(10·2)+{LIG}8;;
numerals-bafu1246-1-twentynine-1;numerals-bafu1246-1;Chan2019;twentynine;29;mɨ̀wúm mímbáà ntsò nɨ̀bùʔû;miwummimbaantsonibuu;;FALSE;(10·2)+{LIG}9;;
numerals-bafu1246-1-thirty-1;numerals-bafu1246-1;Chan2019;thirty;30;mɨ̀wúm míntárə̂;miwummintara;;FALSE;{CL}10·{CL}3;;
numerals-bafu1246-1-forty-1;numerals-bafu1246-1;Chan2019;forty;40;mɨ̀wúm mínɨ́kwà;miwumminikwa;;FALSE;{CL}10·{CL}4;;
numerals-bafu1246-1-fifty-1;numerals-bafu1246-1;Chan2019;fifty;50;mɨ̀wúm mítáà;miwummitaa;;FALSE;{CL}10·{CL}5;;
numerals-bafu1246-1-sixty-1;numerals-bafu1246-1;Chan2019;sixty;60;mɨ̀wúm míntóʔó;miwummintoo;;FALSE;{CL}10·{CL}6;;
numerals-bafu1246-1-seventy-1;numerals-bafu1246-1;Chan2019;seventy;70;mɨ̀wúm mísàmbà;miwummisamba;;FALSE;{CL}10·{CL}7;;
numerals-bafu1246-1-eighty-1;numerals-bafu1246-1;Chan2019;eighty;80;mɨ̀wúm mínɨ́fwáà;miwumminifwaa;;FALSE;{CL}10·{CL}8;;
numerals-bafu1246-1-ninety-1;numerals-bafu1246-1;Chan2019;ninety;90;mɨ̀wúm mínɨ̀bùʔú;miwumminibuu;;FALSE;{CL}10·{CL}9;;
numerals-bafu1246-1-hundred-1;numerals-bafu1246-1;Chan2019;hundred;100;ŋ̀kxɨ̀;ngkxi;;FALSE;100;;
numerals-bafu1246-1-twohundred-1;numerals-bafu1246-1;Chan2019;twohundred;200;ŋ̀kxɨ̀ dʒíbáà;ngkxidzibaa;;FALSE;100·{CL}2;;
numerals-bafu1246-1-thousand-1;numerals-bafu1246-1;Chan2019;thousand;1000;ǹtʃùʔù;ntsuu;;FALSE;1000;;
