ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-maho1248-2-one-1;numerals-maho1248-2;Chan2019;one;1;-ɛɛkɔ;eeko;;FALSE;1;;
numerals-maho1248-2-two-1;numerals-maho1248-2;Chan2019;two;2;-ɔlɛ;ole;;FALSE;2;;
numerals-maho1248-2-three-1;numerals-maho1248-2;Chan2019;three;3;-hato;hato;;FALSE;3;;
numerals-maho1248-2-four-1;numerals-maho1248-2;Chan2019;four;4;-nai;nai;;FALSE;4;;
numerals-maho1248-2-five-1;numerals-maho1248-2;Chan2019;five;5;-tai;tai;;FALSE;5;;
numerals-maho1248-2-six-1;numerals-maho1248-2;Chan2019;six;6;toba;toba;;FALSE;6;;
numerals-maho1248-2-seven-1;numerals-maho1248-2;Chan2019;seven;7;-nai na -hato;nainahato;( 4 + 3 );FALSE;4+{and}3;;
numerals-maho1248-2-eight-1;numerals-maho1248-2;Chan2019;eight;8;mwambi;mwambi;;FALSE;8;;
numerals-maho1248-2-nine-1;numerals-maho1248-2;Chan2019;nine;9;-tai na -nai;tainanai;( 5 + 4 );FALSE;5+{and}4;;
numerals-maho1248-2-ten-1;numerals-maho1248-2;Chan2019;ten;10;d͡ʒyɔũ;dzyou;;FALSE;10;;
numerals-maho1248-2-eleven-1;numerals-maho1248-2;Chan2019;eleven;11;d͡ʒyɔũ na -ɛɛkɔ;dzyounaeeko;;FALSE;10+{and}1;;
numerals-maho1248-2-twelve-1;numerals-maho1248-2;Chan2019;twelve;12;d͡ʒyɔũ na -ɔlɛ;dzyounaole;;FALSE;10+{and}2;;
numerals-maho1248-2-thirteen-1;numerals-maho1248-2;Chan2019;thirteen;13;d͡ʒyɔũ na -hato;dzyounahato;;FALSE;10+{and}3;;
numerals-maho1248-2-fourteen-1;numerals-maho1248-2;Chan2019;fourteen;14;d͡ʒyɔũ na -nai;dzyounanai;;FALSE;10+{and}4;;
numerals-maho1248-2-fifteen-1;numerals-maho1248-2;Chan2019;fifteen;15;d͡ʒyɔũ na -tai;dzyounatai;;FALSE;10+{and}5;;
numerals-maho1248-2-sixteen-1;numerals-maho1248-2;Chan2019;sixteen;16;d͡ʒyɔũ na toba;dzyounatoba;;FALSE;10+{and}6;;
numerals-maho1248-2-seventeen-1;numerals-maho1248-2;Chan2019;seventeen;17;d͡ʒyɔũ na -nai na -hato;dzyounanainahato;;FALSE;10+{and}4+{and}3;;
