Language_ID,ID,Parameter_ID,Value,Form,Gloss,Alternate_Gloss,Comment_Glosser
kany1247-1,kany1247-1-1-1,1,ùmw,ùmw,1,NA,NA
kany1247-1,kany1247-1-2-1,2,ibìdy,ibìdy,{CL}2,NA,NA
kany1247-1,kany1247-1-3-1,3,ìsàt,ìsàt,{CL}3,NA,NA
kany1247-1,kany1247-1-4-1,4,ìnàày,ìnàày,{CL}4,NA,NA
kany1247-1,kany1247-1-5-1,5,ìtààn,ìtààn,{CL}5,5,NA
kany1247-1,kany1247-1-6-1,6,musamban,musamban,{CL’}5'+1',NA,NA
kany1247-1,kany1247-1-7-1,7,sàmbwiibìdy,sàmbwiibìdy,5”+2,NA,NA
kany1247-1,kany1247-1-8-1,8,muwand,muwand,{CL’}8,?,NA
kany1247-1,kany1247-1-9-1,9,citèèm,citèèm,{CL”}9,9?,NA
kany1247-1,kany1247-1-9-2,9,citèmb,citèmb,{CL”}9’,NA,NA
kany1247-1,kany1247-1-10-1,10,diikùmy,diikùmy,{CL”’}10,NA,NA
kany1247-1,kany1247-1-11-1,11,diikùmy nii ùmw,diikùmy nii ùmw,{CL”’}10+{+}1,NA,NA
kany1247-1,kany1247-1-12-1,12,diikùmy nii ìbìdy,diikùmy nii ìbìdy,{CL”’}10+{+}{CL}2,NA,NA
kany1247-1,kany1247-1-13-1,13,diikùmy nii ìsàt,diikùmy nii ìsàt,{CL”’}10+{+}{CL}3,NA,NA
kany1247-1,kany1247-1-14-1,14,diikùmy nii ìnàày,diikùmy nii ìnàày,{CL”’}10+{+}{CL}4,NA,NA
kany1247-1,kany1247-1-15-1,15,diikùmy nii ìtààn,diikùmy nii ìtààn,{CL”’}10+{+}{CL}5,NA,NA
kany1247-1,kany1247-1-16-1,16,diikùmy nii musamban,diikùmy nii musamban,{CL”’}10+{+}{CL’}5’+1’,NA,NA
kany1247-1,kany1247-1-17-1,17,diikùmy nii sàmbwiibìdy,diikùmy nii sàmbwiibìdy,{CL”’}10+{+}{CL’}5”+2’,NA,NA
kany1247-1,kany1247-1-18-1,18,diikùmy nii muwand,diikùmy nii muwand,{CL”’}10+{+}{CL’}8,NA,NA
kany1247-1,kany1247-1-19-1,19,diikùmy nii citèèm,diikùmy nii citèèm,{CL”’}10+{+}{CL”}9,NA,NA
kany1247-1,kany1247-1-20-1,20,makùmy màbìdy,makùmy màbìdy,{CL”’}10·{CL”’}2,NA,NA
kany1247-1,kany1247-1-21-1,21,makùmy màbìdy nii ùmw,makùmy màbìdy nii ùmw,({CL”’}10·{CL”’}2)+{+}1,NA,NA
