ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-nige1255-1-one-1;numerals-nige1255-1;Chan2019;one;1;tìn;tin;;FALSE;1;;
numerals-nige1255-1-two-1;numerals-nige1255-1;Chan2019;two;2;fàhàn;fahan;;FALSE;2;;
numerals-nige1255-1-two-2;numerals-nige1255-1;Chan2019;two;2;fàːn;fan;;FALSE;2;;
numerals-nige1255-1-three-1;numerals-nige1255-1;Chan2019;three;3;táːr;tar;;FALSE;3;;
numerals-nige1255-1-four-1;numerals-nige1255-1;Chan2019;four;4;nɔ̀;no;;FALSE;4;;
numerals-nige1255-1-five-1;numerals-nige1255-1;Chan2019;five;5;tsín;tsin;;FALSE;5;;
numerals-nige1255-1-six-1;numerals-nige1255-1;Chan2019;six;6;tínsìn;tinsin;;FALSE;5+1;;
numerals-nige1255-1-six-2;numerals-nige1255-1;Chan2019;six;6;tíntsìn;tintsin;;FALSE;5+1;;
numerals-nige1255-1-seven-1;numerals-nige1255-1;Chan2019;seven;7;tɔ́fɔ̄n;tofon;;FALSE;5’+2;;
numerals-nige1255-1-eight-1;numerals-nige1255-1;Chan2019;eight;8;tĩ́ndɔ́;tindo;;FALSE;5”+3’;;
numerals-nige1255-1-nine-1;numerals-nige1255-1;Chan2019;nine;9;tànɔ̀;tano;;FALSE;5”’+4;;
numerals-nige1255-1-ten-1;numerals-nige1255-1;Chan2019;ten;10;jù;ju;;FALSE;10;;
numerals-nige1255-1-eleven-1;numerals-nige1255-1;Chan2019;eleven;11;jū tɔ̀p tín;jutoptin;;FALSE;10+{LIG}1;;
numerals-nige1255-1-twelve-1;numerals-nige1255-1;Chan2019;twelve;12;jū tɔ̀p fàːn;jutopfan;;FALSE;10+{LIG}2;;
numerals-nige1255-1-thirteen-1;numerals-nige1255-1;Chan2019;thirteen;13;jū ntɔ̀p táːr;juntoptar;;FALSE;10+{LIG}3;;
numerals-nige1255-1-fourteen-1;numerals-nige1255-1;Chan2019;fourteen;14;jū ntɔ̀p nɔ̀;juntopno;;FALSE;10+{LIG}4;;
numerals-nige1255-1-fifteen-1;numerals-nige1255-1;Chan2019;fifteen;15;jū ntɔ̀p tsín;juntoptsin;;FALSE;10+{LIG}5;;
numerals-nige1255-1-sixteen-1;numerals-nige1255-1;Chan2019;sixteen;16;jū ntɔ̀p tíntsìn;juntoptintsin;;FALSE;10+{LIG}5+1;;
numerals-nige1255-1-seventeen-1;numerals-nige1255-1;Chan2019;seventeen;17;jū ntɔ̀p tɔ́fɔ̄n;juntoptofon;;FALSE;10+{LIG}5’+2;;
numerals-nige1255-1-eighteen-1;numerals-nige1255-1;Chan2019;eighteen;18;jū ntɔ̀p tĩ́ndɔ́;juntoptindo;;FALSE;10+{LIG}5”+3’;;
numerals-nige1255-1-nineteen-1;numerals-nige1255-1;Chan2019;nineteen;19;jū ntɔ̀p tànɔ̀;juntoptano;;FALSE;10+{LIG}5”’+4;;
numerals-nige1255-1-twenty-1;numerals-nige1255-1;Chan2019;twenty;20;nàdã́;nada;;FALSE;20;;
numerals-nige1255-1-twentyone-1;numerals-nige1255-1;Chan2019;twentyone;21;nàdã́ tɔ̀p tín;nadatoptin;;FALSE;20+{LIG}1;;
numerals-nige1255-1-twentytwo-1;numerals-nige1255-1;Chan2019;twentytwo;22;nàdã́ tɔ̀p fàːn;nadatopfan;;FALSE;20+{LIG}2;;
numerals-nige1255-1-twentythree-1;numerals-nige1255-1;Chan2019;twentythree;23;nàdã́ tɔ̀p táːr;nadatoptar;;FALSE;20+{LIG}3;;
numerals-nige1255-1-twentyfour-1;numerals-nige1255-1;Chan2019;twentyfour;24;nàdã́ tɔ̀p nɔ̀;nadatopno;;FALSE;20+{LIG}4;;
numerals-nige1255-1-twentyfive-1;numerals-nige1255-1;Chan2019;twentyfive;25;nàdã́ tɔ̀p tsín;nadatoptsin;;FALSE;20+{LIG}5;;
numerals-nige1255-1-twentysix-1;numerals-nige1255-1;Chan2019;twentysix;26;nàdã́ tɔ̀p tíntsìn;nadatoptintsin;;FALSE;20+{LIG}5+1;;
numerals-nige1255-1-twentyseven-1;numerals-nige1255-1;Chan2019;twentyseven;27;nàdã́ tɔ̀p tɔ́fɔ̄n;nadatoptofon;;FALSE;20+{LIG}5’+2;;
numerals-nige1255-1-twentyeight-1;numerals-nige1255-1;Chan2019;twentyeight;28;nàdã́ tɔ̀p tĩ́ndɔ́;nadatoptindo;;FALSE;20+{LIG}5”+3’;;
numerals-nige1255-1-twentynine-1;numerals-nige1255-1;Chan2019;twentynine;29;nàdã́ tɔ̀p tànɔ̀;nadatoptano;;FALSE;20+{LIG}5”’+4;;
numerals-nige1255-1-thirty-1;numerals-nige1255-1;Chan2019;thirty;30;jū táːr;jutar;;FALSE;10·3;;
numerals-nige1255-1-forty-1;numerals-nige1255-1;Chan2019;forty;40;jū nɔ̀;juno;;FALSE;10·4;;
numerals-nige1255-1-fifty-1;numerals-nige1255-1;Chan2019;fifty;50;jū tsín;jutsin;;FALSE;10·5;;
numerals-nige1255-1-sixty-1;numerals-nige1255-1;Chan2019;sixty;60;jū tíntsìn;jutintsin;;FALSE;10·(5+1);;
numerals-nige1255-1-seventy-1;numerals-nige1255-1;Chan2019;seventy;70;jū tɔ́fɔ̄n;jutofon;;FALSE;10·(5’+2);;
numerals-nige1255-1-eighty-1;numerals-nige1255-1;Chan2019;eighty;80;jū tíndɔ́;jutindo;;FALSE;10·(5”+3);;
numerals-nige1255-1-ninety-1;numerals-nige1255-1;Chan2019;ninety;90;jū tànɔ̀;jutano;;FALSE;10·(5”+4);;
numerals-nige1255-1-hundred-1;numerals-nige1255-1;Chan2019;hundred;100;ŋ̄gàp tín;nggaptin;;FALSE;100·1;;
numerals-nige1255-1-twohundred-1;numerals-nige1255-1;Chan2019;twohundred;200;ŋ̄gàp fàːn;nggapfan;;FALSE;100·2;;
numerals-nige1255-1-fourhundred-1;numerals-nige1255-1;Chan2019;fourhundred;400;ŋ̄gàp nɔ̀;nggapno;;FALSE;100·4;;
numerals-nige1255-1-thousand-1;numerals-nige1255-1;Chan2019;thousand;1000;wún tìn;wuntin;;FALSE;1000·1;;
numerals-nige1255-1-twothousand-1;numerals-nige1255-1;Chan2019;twothousand;2000;wún fàːn;wunfan;;FALSE;1000·2;;
