ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-loka1252-1-one-1;numerals-loka1252-1;Chan2019;one;1;wàná;wana;;FALSE;1;;
numerals-loka1252-1-two-1;numerals-loka1252-1;Chan2019;two;2;yàpòó;yapoo;;FALSE;2;;
numerals-loka1252-1-three-1;numerals-loka1252-1;Chan2019;three;3;yàtélé;yatele;;FALSE;3;;
numerals-loka1252-1-four-1;numerals-loka1252-1;Chan2019;four;4;yànàá;yanaa;;FALSE;4;;
numerals-loka1252-1-five-1;numerals-loka1252-1;Chan2019;five;5;yàtə́ə́n;yataan;;FALSE;5;;
numerals-loka1252-1-six-1;numerals-loka1252-1;Chan2019;six;6;yàtə́ə́n-wàná;yataanwana;( 5 + 1 );FALSE;5+1;;
numerals-loka1252-1-seven-1;numerals-loka1252-1;Chan2019;seven;7;yàtə́ə́n-yàpòó;yataanyapoo;( 5 + 2 );FALSE;5+2;;
numerals-loka1252-1-eight-1;numerals-loka1252-1;Chan2019;eight;8;yàtə́ə́n-yàtélé;yataanyatele;( 5 + 3 );FALSE;5+3;;
numerals-loka1252-1-nine-1;numerals-loka1252-1;Chan2019;nine;9;yàtə́ə́n-yànàá;yataanyanaa;( 5 + 4 );FALSE;5+4;;
numerals-loka1252-1-ten-1;numerals-loka1252-1;Chan2019;ten;10;jòó;joo;;FALSE;10;;
numerals-loka1252-1-eleven-1;numerals-loka1252-1;Chan2019;eleven;11;jòó-wàná;joowana;( 10 + 1 );FALSE;10+1;;
numerals-loka1252-1-twelve-1;numerals-loka1252-1;Chan2019;twelve;12;jòó-yàpòó;jooyapoo;;FALSE;10+2;;
numerals-loka1252-1-thirteen-1;numerals-loka1252-1;Chan2019;thirteen;13;jòó-yàtélé;jooyatele;;FALSE;10+3;;
numerals-loka1252-1-fourteen-1;numerals-loka1252-1;Chan2019;fourteen;14;jòó-yànàá;jooyanaa;;FALSE;10+4;;
numerals-loka1252-1-fifteen-1;numerals-loka1252-1;Chan2019;fifteen;15;jìb;jib;;FALSE;15;;
numerals-loka1252-1-sixteen-1;numerals-loka1252-1;Chan2019;sixteen;16;jìb-wàná;jibwana;( 15 + 1 );FALSE;15+1;;
numerals-loka1252-1-seventeen-1;numerals-loka1252-1;Chan2019;seventeen;17;jìb-yàpòó;jibyapoo;;FALSE;15+2;;
numerals-loka1252-1-eighteen-1;numerals-loka1252-1;Chan2019;eighteen;18;jìb-yàtélé;jibyatele;;FALSE;15+3;;
numerals-loka1252-1-nineteen-1;numerals-loka1252-1;Chan2019;nineteen;19;jìb-yànàá;jibyanaa;;FALSE;15+4;;
numerals-loka1252-1-twenty-1;numerals-loka1252-1;Chan2019;twenty;20;lɛ̀yáú;leyau;;FALSE;20;;
numerals-loka1252-1-twentyone-1;numerals-loka1252-1;Chan2019;twentyone;21;lɛ̀yáú òpə́lì wàná;leyauopaliwana;;FALSE;20+{LIG}1;;
numerals-loka1252-1-twentytwo-1;numerals-loka1252-1;Chan2019;twentytwo;22;lɛ̀yáú òpə́lì yàpòó;leyauopaliyapoo;;FALSE;20+{LIG}2;;
numerals-loka1252-1-twentythree-1;numerals-loka1252-1;Chan2019;twentythree;23;lɛ̀yáú òpə́lì yàtélé;leyauopaliyatele;;FALSE;20+{LIG}3;;
numerals-loka1252-1-twentyfour-1;numerals-loka1252-1;Chan2019;twentyfour;24;lɛ̀yáú òpə́lì yànàá;leyauopaliyanaa;;FALSE;20+{LIG}4;;
numerals-loka1252-1-twentyfive-1;numerals-loka1252-1;Chan2019;twentyfive;25;lɛ̀yáú òpə́lì yàtə́ə́n;leyauopaliyataan;;FALSE;20+{LIG}5;;
numerals-loka1252-1-twentysix-1;numerals-loka1252-1;Chan2019;twentysix;26;lɛ̀yáú òpə́lì yàtə́ə́n-wàná;leyauopaliyataanwana;;FALSE;20+{LIG}5+1;;
numerals-loka1252-1-twentyseven-1;numerals-loka1252-1;Chan2019;twentyseven;27;lɛ̀yáú òpə́lì yàtə́ə́n-yàpòó;leyauopaliyataanyapoo;;FALSE;20+{LIG}5+2;;
numerals-loka1252-1-twentyeight-1;numerals-loka1252-1;Chan2019;twentyeight;28;lɛ̀yáú òpə́lì yàtə́ə́n-yàtélé;leyauopaliyataanyatele;;FALSE;20+{LIG}5+3;;
numerals-loka1252-1-twentynine-1;numerals-loka1252-1;Chan2019;twentynine;29;lɛ̀yáú òpə́lì yàtə́ə́n-yànàá;leyauopaliyataanyanaa;;FALSE;20+{LIG}5+4;;
numerals-loka1252-1-thirty-1;numerals-loka1252-1;Chan2019;thirty;30;lɛ̀yáú òpə́lì jòó;leyauopalijoo;;FALSE;20+{LIG}10;;
numerals-loka1252-1-forty-1;numerals-loka1252-1;Chan2019;forty;40;àápòó;aapoo;( 20 x 2 );FALSE;20·2;;
numerals-loka1252-1-fifty-1;numerals-loka1252-1;Chan2019;fifty;50;àápòó òpə́lì jòó;aapooopalijoo;;FALSE;(20·2)+10;;
numerals-loka1252-1-sixty-1;numerals-loka1252-1;Chan2019;sixty;60;àátélé;aatele;( 20 x 3 );FALSE;20·3;;
numerals-loka1252-1-seventy-1;numerals-loka1252-1;Chan2019;seventy;70;àátélé òpə́lì jòó;aateleopalijoo;;FALSE;(20·3)+10;;
numerals-loka1252-1-eighty-1;numerals-loka1252-1;Chan2019;eighty;80;àánàá;aanaa;( 20 x 4 );FALSE;20·4;;
numerals-loka1252-1-ninety-1;numerals-loka1252-1;Chan2019;ninety;90;àánàá òpə́lì jòó;aanaaopalijoo;;FALSE;(20·4)+10;;
numerals-loka1252-1-hundred-1;numerals-loka1252-1;Chan2019;hundred;100;àátə́ə́n;aataan;( 20 x 5 );FALSE;20·5;;
numerals-loka1252-1-twohundred-1;numerals-loka1252-1;Chan2019;twohundred;200;àájòó;aajoo;;FALSE;20·10;;
numerals-loka1252-1-fourhundred-1;numerals-loka1252-1;Chan2019;fourhundred;400;lédù;ledu;;FALSE;400;;
numerals-loka1252-1-eighthundred-1;numerals-loka1252-1;Chan2019;eighthundred;800;ádù àpòó;aduapoo;;FALSE;400·2;;
numerals-loka1252-1-thousand-1;numerals-loka1252-1;Chan2019;thousand;1000;ádù àpòó òpə́lì àájòó;aduapooopaliaajoo;( 800 + 200 );FALSE;(400·2)+{LIG}20·10;;
numerals-loka1252-1-twothousand-1;numerals-loka1252-1;Chan2019;twothousand;2000;ádù àtə́ə́n;aduataan;;FALSE;400·5;;
