ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-bati1251-1-one-1;numerals-bati1251-1;Chan2019;one;1;pɔ́ɔɣ;poog;;FALSE;1;;
numerals-bati1251-1-two-1;numerals-bati1251-1;Chan2019;two;2;ɓáānd;baand;;FALSE;2;;
numerals-bati1251-1-three-1;numerals-bati1251-1;Chan2019;three;3;táāk;taak;;FALSE;3;;
numerals-bati1251-1-four-1;numerals-bati1251-1;Chan2019;four;4;ɲììn;niin;;FALSE;4;;
numerals-bati1251-1-five-1;numerals-bati1251-1;Chan2019;five;5;táân;taan;;FALSE;5;;
numerals-bati1251-1-six-1;numerals-bati1251-1;Chan2019;six;6;tʃíndāā;tsindaa;;FALSE;6;;
numerals-bati1251-1-seven-1;numerals-bati1251-1;Chan2019;seven;7;tʃíndá nì mù;tsindanimu;( 6 + 1);FALSE;6+{and}1;;
numerals-bati1251-1-eight-1;numerals-bati1251-1;Chan2019;eight;8;ŋwîn māān;ngwinmaan;( 4 x 2);FALSE;4·2;;
numerals-bati1251-1-nine-1;numerals-bati1251-1;Chan2019;nine;9;ŋwîn mǎn mù;ngwinmanmu;(4 x 2+1);FALSE;(4·2)+1';;
numerals-bati1251-1-ten-1;numerals-bati1251-1;Chan2019;ten;10;ŋwɔ́ɔ́r;ngwoor;(3ᵉ base );FALSE;10;;
numerals-bati1251-1-eleven-1;numerals-bati1251-1;Chan2019;eleven;11;ŋwɔ́ɔ́r nì mû;ngwoornimu;( 10 + 1 );FALSE;10+{and}1;;
numerals-bati1251-1-twelve-1;numerals-bati1251-1;Chan2019;twelve;12;ŋwɔ́ɔ́r nì múɓáànd;ngwoornimubaand;( 10 + 2 );FALSE;10+{and}2;;
numerals-bati1251-1-thirteen-1;numerals-bati1251-1;Chan2019;thirteen;13;ŋwɔ́ɔ́r nì mútār;ngwoornimutar;( 10 + 3 );FALSE;10+{and}3;;
numerals-bati1251-1-fourteen-1;numerals-bati1251-1;Chan2019;fourteen;14;ŋwɔ́ɔ́r nì múɲíìn;ngwoornimuniin;( 10 + 4 );FALSE;10+{and}4;;
numerals-bati1251-1-fifteen-1;numerals-bati1251-1;Chan2019;fifteen;15;pùùnù;puunu;(4ᵉ base );FALSE;15;;
numerals-bati1251-1-sixteen-1;numerals-bati1251-1;Chan2019;sixteen;16;pùùnù nì mû;puununimu;( 15 + 1 );FALSE;15+{and}1;;
numerals-bati1251-1-seventeen-1;numerals-bati1251-1;Chan2019;seventeen;17;pùùnù nì múɓáànd;puununimubaand;( 15 + 2);FALSE;15+{and}2;;
numerals-bati1251-1-eighteen-1;numerals-bati1251-1;Chan2019;eighteen;18;pùùnù nì mútār;puununimutar;( 15 + 3 );FALSE;15+{and}3;;
numerals-bati1251-1-nineteen-1;numerals-bati1251-1;Chan2019;nineteen;19;pùùnù nì ŋwîn mǎn nì mù;puununingwinmannimu;;FALSE;15+{and}4;;
numerals-bati1251-1-twenty-1;numerals-bati1251-1;Chan2019;twenty;20;ǹtʃìn;ntsin;(5ᵉ base );FALSE;20;;
numerals-bati1251-1-twentyone-1;numerals-bati1251-1;Chan2019;twentyone;21;ǹtʃìn nì mû;ntsinnimu;;FALSE;20+{and}1;;
numerals-bati1251-1-thirty-1;numerals-bati1251-1;Chan2019;thirty;30;ǹtʃìn nì ŋwɔ́ɔ́r;ntsinningwoor;( 20+10 );FALSE;20+{and}10;;
numerals-bati1251-1-forty-1;numerals-bati1251-1;Chan2019;forty;40;ǹtʃìná ɓàānd;ntsinabaand;( 20 x 2 );FALSE;20·2;;
numerals-bati1251-1-fifty-1;numerals-bati1251-1;Chan2019;fifty;50;ǹtʃìná ɓàānd nì ŋwɔ́ɔ́r;ntsinabaandningwoor;( 20 x 2 +10 );FALSE;(20·2)+10;;
numerals-bati1251-1-sixty-1;numerals-bati1251-1;Chan2019;sixty;60;ǹtʃìná tāār;ntsinataar;( 20 x 3 );FALSE;20·3;;
numerals-bati1251-1-seventy-1;numerals-bati1251-1;Chan2019;seventy;70;ǹtʃìná tāār nì ŋwɔ́ɔ́r;ntsinataarningwoor;( 20 x 3 +10 );FALSE;(20·3)+10;;
numerals-bati1251-1-eighty-1;numerals-bati1251-1;Chan2019;eighty;80;ǹtʃìná ɲíìn;ntsinaniin;( 20 x 4 );FALSE;20·4;;
numerals-bati1251-1-ninety-1;numerals-bati1251-1;Chan2019;ninety;90;ǹtʃìná ɲíìn nì ŋwɔ́ɔ́r;ntsinaniinningwoor;( 20 x 4 +10 );FALSE;(20·4)+10;;
numerals-bati1251-1-hundred-1;numerals-bati1251-1;Chan2019;hundred;100;ǹtʃìna táân;ntsinataan;( 20 x 5 );FALSE;20·5;;
numerals-bati1251-1-twohundred-1;numerals-bati1251-1;Chan2019;twohundred;200;ǹtʃìna táân bìkɔ̀lá bí ɓáānd;ntsinataanbikolabibaand;(20 x 5 x 2);FALSE;20·5·{LIG}2;;
numerals-bati1251-1-threehundred-1;numerals-bati1251-1;Chan2019;threehundred;300;ǹtʃìna táân bìkɔ̀lá bí tāār;ntsinataanbikolabitaar;(20 x 5 x 3);FALSE;20·5·{LIG}3;;
