ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-zimb1251-1-one-1;numerals-zimb1251-1;Chan2019;one;1;kámɔ̀;kamo;;FALSE;1;;
numerals-zimb1251-1-two-1;numerals-zimb1251-1;Chan2019;two;2;tóbéé;tobee;;FALSE;{CL}2;;
numerals-zimb1251-1-three-1;numerals-zimb1251-1;Chan2019;three;3;tósátò;tosato;;FALSE;{CL}3;;
numerals-zimb1251-1-four-1;numerals-zimb1251-1;Chan2019;four;4;tónàt͡ʃì;tonatsi;;FALSE;{CL}4;;
numerals-zimb1251-1-five-1;numerals-zimb1251-1;Chan2019;five;5;tótánù;totanu;;FALSE;{CL}5;;
numerals-zimb1251-1-six-1;numerals-zimb1251-1;Chan2019;six;6;mòtóbá;motoba;;FALSE;{CL’}6;;
numerals-zimb1251-1-seven-1;numerals-zimb1251-1;Chan2019;seven;7;mòsàmbò;mosambo;;FALSE;{CL’}7;;
numerals-zimb1251-1-eight-1;numerals-zimb1251-1;Chan2019;eight;8;mòàndà;moanda;;FALSE;{CL’}8;;
numerals-zimb1251-1-eight-2;numerals-zimb1251-1;Chan2019;eight;8;kìnǎnɛ̌;kinane;;FALSE;{CL”}8;;
numerals-zimb1251-1-nine-1;numerals-zimb1251-1;Chan2019;nine;9;kɛ̀tɛ́má;ketema;;FALSE;{CL”}9;;
numerals-zimb1251-1-nine-2;numerals-zimb1251-1;Chan2019;nine;9;ìbwá;ibwa;;FALSE;{CL”’}9;;
numerals-zimb1251-1-ten-1;numerals-zimb1251-1;Chan2019;ten;10;ìkúmì;ikumi;;FALSE;{CL”’}10;;
numerals-zimb1251-1-eleven-1;numerals-zimb1251-1;Chan2019;eleven;11;ìkúmì nà kámɔ̌sǎ;ikuminakamosa;;FALSE;{CL”’}10+{+}1;;
