"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"baka1273-1","baka1273-1-1-1",1,"mhɔ́ʔ","mhɔ́ʔ","1","1",NA
"baka1273-1","baka1273-1-2-1",2,"bə́ɓâ","bə́ɓâ","2","2",NA
"baka1273-1","baka1273-1-3-1",3,"bə́láán","bə́láán","3","3",NA
"baka1273-1","baka1273-1-4-1",4,"bə́nììn","bə́nììn","4","4",NA
"baka1273-1","baka1273-1-5-1",5,"bə́táàn","bə́táàn","5","5",NA
"baka1273-1","baka1273-1-6-1",6,"m̀tóób","m̀tóób","6","6?",NA
"baka1273-1","baka1273-1-7-1",7,"sàámbá","sàámbá","7","x + 2","sam = 5; x = 5?"
"baka1273-1","baka1273-1-8-1",8,"wààm","wààm","8","8",NA
"baka1273-1","baka1273-1-9-1",9,"ɛ̀ʔbǔʔ","ɛ̀ʔbǔʔ","9",NA,NA
"baka1273-1","baka1273-1-10-1",10,"dyòòm","dyòòm","10","10",NA
"baka1273-1","baka1273-1-11-1",11,"dyòòm nɛ̀ ɛ̀hɔ́ʔ","dyòòm nɛ̀ ɛ̀hɔ́ʔ","10+1","10 + 1",NA
"baka1273-1","baka1273-1-12-1",12,"dyòòm nɛ̀ ɛ́ʔɓâ","dyòòm nɛ̀ ɛ́ʔɓâ","10+2","10 + 2",NA
"baka1273-1","baka1273-1-13-1",13,"dyòòm nɛ̀ ɛ́ʔláán","dyòòm nɛ̀ ɛ́ʔláán","10+3","10 + 3",NA
"baka1273-1","baka1273-1-14-1",14,"dyòòm nɛ̀ ɛ́ʔnììn","dyòòm nɛ̀ ɛ́ʔnììn","10+4","10 + 4",NA
"baka1273-1","baka1273-1-15-1",15,"dyòòm nɛ̀ ɛ́ʔtáàn","dyòòm nɛ̀ ɛ́ʔtáàn","10+5","10 + 5",NA
"baka1273-1","baka1273-1-16-1",16,"dyòòm nɛ̀ mtóób","dyòòm nɛ̀ mtóób","10+6",NA,NA
"baka1273-1","baka1273-1-17-1",17,"dyòòm nɛ̀ sàámbá","dyòòm nɛ̀ sàámbá","5’+2’","10 + (5 + 2)",NA
"baka1273-1","baka1273-1-18-1",18,"dyòòm nɛ̀ wààm","dyòòm nɛ̀ wààm","10+8",NA,NA
"baka1273-1","baka1273-1-19-1",19,"dyòòm nɛ̀ ɛ́ʔbǔʔ","dyòòm nɛ̀ ɛ́ʔbǔʔ","10+9",NA,NA
"baka1273-1","baka1273-1-20-1",20,"mǒ ḿbâ","mǒ ḿbâ","10’·2'","10 · 2",NA
"baka1273-1","baka1273-1-21-1",21,"mǒ ḿbâ nɛ̀ ɛ̀hɔ́ʔ","mǒ ḿbâ nɛ̀ ɛ̀hɔ́ʔ","(10’·2)+1","(10 · 2) + 1",NA
"baka1273-1","baka1273-1-22-1",22,"mǒ ḿbâ nɛ̀ ɛ́ʔɓâ","mǒ ḿbâ nɛ̀ ɛ́ʔɓâ","(10’·2)+2","(10 · 2) + 2",NA
"baka1273-1","baka1273-1-23-1",23,"mǒ ḿbâ nɛ̀ ɛ̀ʔláán","mǒ ḿbâ nɛ̀ ɛ̀ʔláán","(10’·2)+3","(10 · 2) + 3",NA
"baka1273-1","baka1273-1-24-1",24,"mǒ ḿbâ nɛ̀ ɛ̀ʔnììn","mǒ ḿbâ nɛ̀ ɛ̀ʔnììn","(10’·2)+4","(10 · 2) + 4",NA
"baka1273-1","baka1273-1-25-1",25,"mǒ ḿbâ nɛ̀ ɛ̀ʔtáàn","mǒ ḿbâ nɛ̀ ɛ̀ʔtáàn","(10’·2)+5","(10 · 2) + 5",NA
"baka1273-1","baka1273-1-26-1",26,"mǒ ḿbâ nɛ̀ mtóób","mǒ ḿbâ nɛ̀ mtóób","(10’·2)+6",NA,NA
"baka1273-1","baka1273-1-27-1",27,"mǒ ḿbâ nɛ̀ sàámbá","mǒ ḿbâ nɛ̀ sàámbá","(10’·2)+5’+2’","(10 · 2) + (5 + 2)",NA
"baka1273-1","baka1273-1-28-1",28,"mǒ ḿbâ nɛ̀ wààm","mǒ ḿbâ nɛ̀ wààm","(10’·2)+8",NA,NA
"baka1273-1","baka1273-1-29-1",29,"mǒ ḿbâ nɛ̀ ɛ́ʔbǔʔ","mǒ ḿbâ nɛ̀ ɛ́ʔbǔʔ","(10’·2)+9",NA,NA
"baka1273-1","baka1273-1-30-1",30,"mǒ mə́láán","mǒ mə́láán","10’·3'","10 · 3",NA
"baka1273-1","baka1273-1-40-1",40,"mǒ mə́nììn","mǒ mə́nììn","10’·4'","10 · 4",NA
"baka1273-1","baka1273-1-50-1",50,"mǒ mə́táàn","mǒ mə́táàn","10’·5'","10 · 5",NA
"baka1273-1","baka1273-1-60-1",60,"mǒ mtóób","mǒ mtóób","10’·6",NA,NA
"baka1273-1","baka1273-1-70-1",70,"mǒ sàámbá","mǒ sàámbá","10’·(5’+2’)","10 · (5 + 2)",NA
"baka1273-1","baka1273-1-80-1",80,"mǒ wààm","mǒ wààm","10’·8",NA,NA
