Language_ID;ID;Parameter_ID;Value;Form;Gloss;Alternate_Gloss;Comment_Glosser
myen1241-1;myen1241-1-1-1;1;mɔ̀ɾì;mɔ̀ɾì;1;NA;NA
myen1241-1;myen1241-1-2-1;2;mbànì;mbànì;2;NA;NA
myen1241-1;myen1241-1-3-1;3;tʃáɾó;tʃáɾó;3;NA;NA
myen1241-1;myen1241-1-4-1;4;náyì;náyì;4;NA;NA
myen1241-1;myen1241-1-5-1;5;òtání;òtání;{CL}5;5;NA
myen1241-1;myen1241-1-6-1;6;òɾówá;òɾówá;{CL}6;3 · 2;NA
myen1241-1;myen1241-1-7-1;7;òɾwáɣénô;òɾwáɣénô;{+}6+1’;NA;NA
myen1241-1;myen1241-1-7-2;7;òɾwáɣénómò;òɾwáɣénómò;{+}6+1’;6 + 1;ge (ɣé)
myen1241-1;myen1241-1-8-1;8;ènánáyì;ènánáyì;[4’]+4;x4;x = reduplicator
myen1241-1;myen1241-1-9-1;9;ènóɣòmì;ènóɣòmì;1”-10;10 - 1?;NA
myen1241-1;myen1241-1-10-1;10;ìɣómí;ìɣómí;10;NA;NA
myen1241-1;myen1241-1-11-1;11;ìɣómí n ìmɔ̀ɾì;ìɣómí n ìmɔ̀ɾì;10+{and}1;NA;NA
myen1241-1;myen1241-1-12-1;12;ìɣómí n ìmbànì;ìɣómí n ìmbànì;10+{and}2;NA;NA
myen1241-1;myen1241-1-13-1;13;ìɣómí n ìtʃáɾó;ìɣómí n ìtʃáɾó;10+{and}3;NA;NA
myen1241-1;myen1241-1-14-1;14;ìɣómí n ìnáyì;ìɣómí n ìnáyì;10+{and}4;NA;NA
myen1241-1;myen1241-1-15-1;15;ìɣómí n òtání;ìɣómí n òtání;10+{and}5;NA;NA
myen1241-1;myen1241-1-16-1;16;ìɣómí n òɾówá;ìɣómí n òɾówá;10+{and}6;NA;NA
myen1241-1;myen1241-1-17-1;17;ìɣómí n òɾwáɣénô;ìɣómí n òɾwáɣénô;10+{and}6+1’;NA;NA
myen1241-1;myen1241-1-17-2;17;òɾwáɣénómo;òɾwáɣénómo;[10]+6+1’;;error in form
myen1241-1;myen1241-1-18-1;18;ìɣómí n ènánáyì;ìɣómí n ènánáyì;10+{and}4’+4;NA;NA
myen1241-1;myen1241-1-19-1;19;ìɣómí n ènóɣòmì;ìɣómí n ènóɣòmì;10+{and}(1”-10);NA;NA
myen1241-1;myen1241-1-20-1;20;àɣóm ámbánì;àɣóm ámbánì;10·2;NA;NA
myen1241-1;myen1241-1-21-1;21;àɣóm ámbánì n ìmɔ̀ɾì;àɣóm ámbánì n ìmɔ̀ɾì;(10·2)+{and}1;NA;NA
myen1241-1;myen1241-1-22-1;22;àɣóm ámbánì n ìmbànì;àɣóm ámbánì n ìmbànì;(10·2)+{and}2;NA;NA
myen1241-1;myen1241-1-23-1;23;àɣóm ámbánì n ìtʃáɾó;àɣóm ámbánì n ìtʃáɾó;(10·2)+{and}3;NA;NA
myen1241-1;myen1241-1-24-1;24;àɣóm ámbánì n ìnáyì;àɣóm ámbánì n ìnáyì;(10·2)+{and}4;NA;NA
myen1241-1;myen1241-1-25-1;25;àɣóm ámbánì n òtání;àɣóm ámbánì n òtání;(10·2)+{and}5;NA;NA
myen1241-1;myen1241-1-26-1;26;àɣóm ámbánì n òɾówá;àɣóm ámbánì n òɾówá;(10·2)+{and}6;NA;NA
myen1241-1;myen1241-1-27-1;27;àɣóm ámbánì n òɾwáɣénô;àɣóm ámbánì n òɾwáɣénô;(10·2)+{and}6+1’;NA;NA
myen1241-1;myen1241-1-27-2;27;òɾwáɣénómò;òɾwáɣénómò;(10·2)+6+1’;error in form;NA
myen1241-1;myen1241-1-28-1;28;àɣóm ámbánì n ènánáyì;àɣóm ámbánì n ènánáyì;(10·2)+{and}4’+4;NA;NA
myen1241-1;myen1241-1-29-1;29;àɣóm ámbánì n ènóɣòmì;àɣóm ámbánì n ènóɣòmì;(10·2)+(1”-10);NA;NA
myen1241-1;myen1241-1-30-1;30;àɣóm áɾáɾò;àɣóm áɾáɾò;10·3;NA;NA
myen1241-1;myen1241-1-40-1;40;àɣóm áꜜnáyì;àɣóm áꜜnáyì;10·4;NA;NA
myen1241-1;myen1241-1-50-1;50;àɣóm átánì;àɣóm átánì;10·5;NA;NA
myen1241-1;myen1241-1-60-1;60;àɣóm óɾówà;àɣóm óɾówà;10·6;NA;NA
myen1241-1;myen1241-1-70-1;70;àɣóm óɾwáꜜɣénô;àɣóm óɾwáꜜɣénô;10·(6+1’);NA;NA
myen1241-1;myen1241-1-70-2;70;àɣóm óɾwáꜜɣénómò;àɣóm óɾwáꜜɣénómò;"10·(6+1"")";NA;NA
myen1241-1;myen1241-1-80-1;80;àɣóm énáꜜnáyì;àɣóm énáꜜnáyì;10·(4'+4);NA;NA
myen1241-1;myen1241-1-90-1;90;àɣóm éꜜnóɣòmì;àɣóm éꜜnóɣòmì;10·(10-1);NA;NA
myen1241-1;myen1241-1-100-1;100;kámá;kámá;100;NA;NA
myen1241-1;myen1241-1-200-1;200;kámá mbání;kámá mbání;100·2;NA;NA
myen1241-1;myen1241-1-1000-1;1000;tɔ̀zénì;tɔ̀zénì;1000;NA;( <English 'thousand')
