ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-kung1260-1-one-1;numerals-kung1260-1;Chan2019;one;1;mɔ̀ʔ;mo;;FALSE;1;;
numerals-kung1260-1-two-1;numerals-kung1260-1;Chan2019;two;2;bə̀ː;ba;;FALSE;2;;
numerals-kung1260-1-three-1;numerals-kung1260-1;Chan2019;three;3;tə́ː;ta;;FALSE;3;;
numerals-kung1260-1-four-1;numerals-kung1260-1;Chan2019;four;4;kʲə̀kə̀;kjaka;;FALSE;4;;
numerals-kung1260-1-five-1;numerals-kung1260-1;Chan2019;five;5;tàʲ;taj;;FALSE;5;;
numerals-kung1260-1-six-1;numerals-kung1260-1;Chan2019;six;6;tūːfə́;tufa;;FALSE;6;;
numerals-kung1260-1-seven-1;numerals-kung1260-1;Chan2019;seven;7;sɛ̀ːⁿbɛ᷇ː;senbe;;FALSE;7;;
numerals-kung1260-1-eight-1;numerals-kung1260-1;Chan2019;eight;8;fɛ̀ːmə́;fema;;FALSE;8;;
numerals-kung1260-1-nine-1;numerals-kung1260-1;Chan2019;nine;9;bólímɔ̀ʔ;bolimo;( ? -1 )?;FALSE;{LIG}[10]-1;;
numerals-kung1260-1-ten-1;numerals-kung1260-1;Chan2019;ten;10;ìɣə̄m;igam;;FALSE;10;;
numerals-kung1260-1-eleven-1;numerals-kung1260-1;Chan2019;eleven;11;ìɣə̄m ⁿdzə̀ ì mɔ̀ʔ;igamndzaimo;;FALSE;10+{and}1;;
numerals-kung1260-1-twelve-1;numerals-kung1260-1;Chan2019;twelve;12;ìɣə̄m ⁿdzə̀ sə̄ bə̀ː;igamndzasaba;;FALSE;10+{and}2;;
numerals-kung1260-1-thirteen-1;numerals-kung1260-1;Chan2019;thirteen;13;ìɣə̄m ⁿdzə̀ sə̄ tə́ː;igamndzasata;;FALSE;10+{and}3;;
numerals-kung1260-1-fourteen-1;numerals-kung1260-1;Chan2019;fourteen;14;ìɣə̄m ⁿdzə̀ sə̄ kʲə̀kə̀;igamndzasakjaka;;FALSE;10+{and}4;;
numerals-kung1260-1-fifteen-1;numerals-kung1260-1;Chan2019;fifteen;15;ìɣə̄m ⁿdzə̀ sə̄ tàʲ;igamndzasataj;;FALSE;10+{and}5;;
numerals-kung1260-1-sixteen-1;numerals-kung1260-1;Chan2019;sixteen;16;ìɣə̄m ⁿdzə̀ sə̄ tūːfə́;igamndzasatufa;;FALSE;10+{and}6;;
numerals-kung1260-1-seventeen-1;numerals-kung1260-1;Chan2019;seventeen;17;ìɣə̄m ⁿdzə̀ sə̄ sɛ̀ːⁿbɛ᷇ː;igamndzasasenbe;;FALSE;10+{and}7;;
numerals-kung1260-1-eighteen-1;numerals-kung1260-1;Chan2019;eighteen;18;ìɣə̄m ⁿdzə̀ sə̄ fɛ̀ːmə́;igamndzasafema;;FALSE;10+{and}8;;
numerals-kung1260-1-nineteen-1;numerals-kung1260-1;Chan2019;nineteen;19;ìɣə̄m ⁿdzə̀ sə̀ bólímɔ̀ʔ;igamndzasabolimo;;FALSE;10+{and}9;;
numerals-kung1260-1-twenty-1;numerals-kung1260-1;Chan2019;twenty;20;ìɣə̄m ⁿbə̀ː;igamnba;;FALSE;10·2;;
numerals-kung1260-1-twentyone-1;numerals-kung1260-1;Chan2019;twentyone;21;ìɣə̂m ⁿbə̀ː dzə̀ ì mɔ̀ʔ;igamnbadzaimo;;FALSE;(10·2)+{and}1;;
numerals-kung1260-1-twentytwo-1;numerals-kung1260-1;Chan2019;twentytwo;22;ìɣə̂m ⁿbə̀ː dzə̀ sə̄ bə̀ː;igamnbadzasaba;;FALSE;(10·2)+{and}2;;
numerals-kung1260-1-twentythree-1;numerals-kung1260-1;Chan2019;twentythree;23;ìɣə̂m ⁿbə̀ː dzə̀ sə̄ tə́ː;igamnbadzasata;;FALSE;(10·2)+{and}3;;
numerals-kung1260-1-twentyfour-1;numerals-kung1260-1;Chan2019;twentyfour;24;ìɣə̂m ⁿbə̀ː dzə̀ sə̄ kʲə̀kə̀;igamnbadzasakjaka;;FALSE;(10·2)+{and}4;;
numerals-kung1260-1-twentyfive-1;numerals-kung1260-1;Chan2019;twentyfive;25;ìɣə̂m ⁿbə̀ː dzə̀ sə̄ tàʲ;igamnbadzasataj;;FALSE;(10·2)+{and}5;;
numerals-kung1260-1-twentysix-1;numerals-kung1260-1;Chan2019;twentysix;26;ìɣə̂m ⁿbə̀ː dzə̀ sə̀ tūːfə́;igamnbadzasatufa;;FALSE;(10·2)+{and}6;;
numerals-kung1260-1-twentyseven-1;numerals-kung1260-1;Chan2019;twentyseven;27;ìɣə̂m ⁿbə̀ː dzə̀ sə̄ sɛ̀ːⁿbɛ᷇ː;igamnbadzasasenbe;;FALSE;(10·2)+{and}7;;
numerals-kung1260-1-twentyeight-1;numerals-kung1260-1;Chan2019;twentyeight;28;ìɣə̂m ⁿbə̀ː dzə̀ sə̀ fɛ̀ːmə́;igamnbadzasafema;;FALSE;(10·2)+{and}8;;
numerals-kung1260-1-twentynine-1;numerals-kung1260-1;Chan2019;twentynine;29;ìɣə̂m ⁿbə̀ː dzə̀ sə̀ bólímɔ̀ʔ;igamnbadzasabolimo;;FALSE;(10·2)+{and}9;;
numerals-kung1260-1-thirty-1;numerals-kung1260-1;Chan2019;thirty;30;ìɣə̂m tə̄ː;igamta;;FALSE;10·3;;
numerals-kung1260-1-forty-1;numerals-kung1260-1;Chan2019;forty;40;ìɣə̂m kʲə̀kə̀;igamkjaka;;FALSE;10·4;;
numerals-kung1260-1-fifty-1;numerals-kung1260-1;Chan2019;fifty;50;ìɣə̂m tàʲ;igamtaj;;FALSE;10·5;;
numerals-kung1260-1-sixty-1;numerals-kung1260-1;Chan2019;sixty;60;ìɣə̂m tūːfə́;igamtufa;;FALSE;10·6;;
numerals-kung1260-1-seventy-1;numerals-kung1260-1;Chan2019;seventy;70;ìɣə̂m sɛ̀ːⁿbɛ᷇ː;igamsenbe;;FALSE;10·7;;
numerals-kung1260-1-eighty-1;numerals-kung1260-1;Chan2019;eighty;80;ìɣə̂m fɛ̄ːmə́;igamfema;;FALSE;10·8;;
numerals-kung1260-1-ninety-1;numerals-kung1260-1;Chan2019;ninety;90;ìɣə̂m bólímɔ̀ʔ;igambolimo;;FALSE;10·9;;
numerals-kung1260-1-hundred-1;numerals-kung1260-1;Chan2019;hundred;100;wʊ᷇ː;wu;;FALSE;100;;
numerals-kung1260-1-twohundred-1;numerals-kung1260-1;Chan2019;twohundred;200;wʊ᷇ː í bə̀ː;wuiba;;FALSE;100·2;;
numerals-kung1260-1-thousand-1;numerals-kung1260-1;Chan2019;thousand;1000;kām;kam;;FALSE;1000;;
numerals-kung1260-1-twothousand-1;numerals-kung1260-1;Chan2019;twothousand;2000;kām sə̀ bə᷆ː;kamsaba;;FALSE;1000·2;;
