ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-moru1253-1-one-1;numerals-moru1253-1;Chan2019;one;1;àlʊ̄;alu;;FALSE;1;;
numerals-moru1253-1-two-1;numerals-moru1253-1;Chan2019;two;2;rì;ri;;FALSE;2;;
numerals-moru1253-1-three-1;numerals-moru1253-1;Chan2019;three;3;nā;na;;FALSE;3;;
numerals-moru1253-1-four-1;numerals-moru1253-1;Chan2019;four;4;sū;su;;FALSE;4;;
numerals-moru1253-1-five-1;numerals-moru1253-1;Chan2019;five;5;nd͡ʒī;ndzi;;FALSE;5;;
numerals-moru1253-1-six-1;numerals-moru1253-1;Chan2019;six;6;nd͡ʒī drì àlʊ̄;ndzidrialu;( 5+ 1 );FALSE;5+{LIG}1;;
numerals-moru1253-1-seven-1;numerals-moru1253-1;Chan2019;seven;7;nd͡ʒī drì rì;ndzidriri;( 5+ 2 );FALSE;5+{LIG}2;;
numerals-moru1253-1-eight-1;numerals-moru1253-1;Chan2019;eight;8;nd͡ʒī drì nā;ndzidrina;( 5+ 3 );FALSE;5+{LIG}3;;
numerals-moru1253-1-nine-1;numerals-moru1253-1;Chan2019;nine;9;nd͡ʒī drì sū;ndzidrisu;( 5+ 4 );FALSE;5+{LIG}4;;
numerals-moru1253-1-ten-1;numerals-moru1253-1;Chan2019;ten;10;ɓùtè;bute;;FALSE;10;;
numerals-moru1253-1-eleven-1;numerals-moru1253-1;Chan2019;eleven;11;ɓùtè pá ŋɡā àlʊ̄;butepanggaalu;;FALSE;10+{LIG}1;;
numerals-moru1253-1-twelve-1;numerals-moru1253-1;Chan2019;twelve;12;ɓùtè pá ŋɡā rì;butepanggari;;FALSE;10+{LIG}2;;
numerals-moru1253-1-thirteen-1;numerals-moru1253-1;Chan2019;thirteen;13;ɓùtè pá ŋɡā nā;butepanggana;;FALSE;10+{LIG}3;;
numerals-moru1253-1-fourteen-1;numerals-moru1253-1;Chan2019;fourteen;14;ɓùtè pá ŋɡā sū;butepanggasu;;FALSE;10+{LIG}4;;
numerals-moru1253-1-fifteen-1;numerals-moru1253-1;Chan2019;fifteen;15;ɓùtè pá ŋɡā nd͡ʒī;butepanggandzi;;FALSE;10+{LIG}5;;
numerals-moru1253-1-sixteen-1;numerals-moru1253-1;Chan2019;sixteen;16;ɓùtè pá ŋɡā nd͡ʒī drì àlʊ̄;butepanggandzidrialu;;FALSE;10+{LIG}5+{LIG}1;;
numerals-moru1253-1-seventeen-1;numerals-moru1253-1;Chan2019;seventeen;17;ɓùtè pá ŋɡā nd͡ʒī drì rì;butepanggandzidriri;;FALSE;10+{LIG}5+{LIG}2;;
numerals-moru1253-1-eighteen-1;numerals-moru1253-1;Chan2019;eighteen;18;ɓùtè pá ŋɡā nd͡ʒī drì nā;butepanggandzidrina;;FALSE;10+{LIG}5+{LIG}3;;
numerals-moru1253-1-nineteen-1;numerals-moru1253-1;Chan2019;nineteen;19;ɓùtè pá ŋɡā nd͡ʒī drì sū;butepanggandzidrisu;;FALSE;10+{LIG}5+{LIG}4;;
numerals-moru1253-1-twenty-1;numerals-moru1253-1;Chan2019;twenty;20;ɓùtè rì;buteri;;FALSE;10·2;;
numerals-moru1253-1-twentyone-1;numerals-moru1253-1;Chan2019;twentyone;21;ɓùtè ri pá ŋɡā àlʊ̄;buteripanggaalu;;FALSE;(10·2)+{LIG}1;;
numerals-moru1253-1-twentytwo-1;numerals-moru1253-1;Chan2019;twentytwo;22;ɓùtè ri pá ŋɡā rì;buteripanggari;;FALSE;(10·2)+{LIG}2;;
numerals-moru1253-1-twentythree-1;numerals-moru1253-1;Chan2019;twentythree;23;ɓùtè ri pá ŋɡā nā;buteripanggana;;FALSE;(10·2)+{LIG}3;;
numerals-moru1253-1-twentyfour-1;numerals-moru1253-1;Chan2019;twentyfour;24;ɓùtè ri pá ŋɡā sū;buteripanggasu;;FALSE;(10·2)+{LIG}4;;
numerals-moru1253-1-twentyfive-1;numerals-moru1253-1;Chan2019;twentyfive;25;ɓùtè ri pá ŋɡā nd͡ʒī;buteripanggandzi;;FALSE;(10·2)+{LIG}5;;
numerals-moru1253-1-twentysix-1;numerals-moru1253-1;Chan2019;twentysix;26;ɓùtè ri pá ŋɡā nd͡ʒī drì àlʊ̄;buteripanggandzidrialu;;FALSE;(10·2)+{LIG}5+{LIG}1;;
numerals-moru1253-1-twentyseven-1;numerals-moru1253-1;Chan2019;twentyseven;27;ɓùtè ri pá ŋɡā nd͡ʒī drì rì;buteripanggandzidriri;;FALSE;(10·2)+{LIG}5+{LIG}2;;
numerals-moru1253-1-twentyeight-1;numerals-moru1253-1;Chan2019;twentyeight;28;ɓùtè ri pá ŋɡā nd͡ʒī drì nā;buteripanggandzidrina;;FALSE;(10·2)+{LIG}5+{LIG}3;;
numerals-moru1253-1-twentynine-1;numerals-moru1253-1;Chan2019;twentynine;29;ɓùtè ri pá ŋɡā nd͡ʒī drì sū;buteripanggandzidrisu;;FALSE;(10·2)+{LIG}5+{LIG}4;;
numerals-moru1253-1-thirty-1;numerals-moru1253-1;Chan2019;thirty;30;ɓùtè nā;butena;;FALSE;10·3;;
numerals-moru1253-1-forty-1;numerals-moru1253-1;Chan2019;forty;40;ɓùtè sū;butesu;;FALSE;10·4;;
numerals-moru1253-1-fifty-1;numerals-moru1253-1;Chan2019;fifty;50;ɓùtè nd͡ʒī;butendzi;;FALSE;10·5;;
numerals-moru1253-1-sixty-1;numerals-moru1253-1;Chan2019;sixty;60;ɓùtè nd͡ʒī drì àlʊ̄;butendzidrialu;;FALSE;10·(5+1);;
numerals-moru1253-1-seventy-1;numerals-moru1253-1;Chan2019;seventy;70;ɓùtè nd͡ʒī drì rì;butendzidriri;;FALSE;10·(5+2);;
numerals-moru1253-1-eighty-1;numerals-moru1253-1;Chan2019;eighty;80;ɓùtè nd͡ʒī drì nā;butendzidrina;;FALSE;10·(5+3);;
numerals-moru1253-1-ninety-1;numerals-moru1253-1;Chan2019;ninety;90;ɓùtè nd͡ʒī drì sū;butendzidrisu;;FALSE;10·(5+4);;
numerals-moru1253-1-hundred-1;numerals-moru1253-1;Chan2019;hundred;100;kámá àlʊ̄;kamaalu;(kámá < Bangala);TRUE;100·1;;
numerals-moru1253-1-twohundred-1;numerals-moru1253-1;Chan2019;twohundred;200;míà rì;miari;;FALSE;100·2;;
numerals-moru1253-1-thousand-1;numerals-moru1253-1;Chan2019;thousand;1000;kútú àlʊ̄;kutualu;(kútú < Bangala);TRUE;1000·1;;
numerals-moru1253-1-twothousand-1;numerals-moru1253-1;Chan2019;twothousand;2000;kútú rì;kuturi;;FALSE;1000·2;;
