ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-kabw1241-1-one-1;numerals-kabw1241-1;Chan2019;one;1;kamʷi;kamwi;;FALSE;1;;
numerals-kabw1241-1-two-1;numerals-kabw1241-1;Chan2019;two;2;kaβiɾi;kabiri;;FALSE;2;;
numerals-kabw1241-1-three-1;numerals-kabw1241-1;Chan2019;three;3;kasatu;kasatu;;FALSE;3;;
numerals-kabw1241-1-four-1;numerals-kabw1241-1;Chan2019;four;4;kaɲɛ;kane;;FALSE;4;;
numerals-kabw1241-1-five-1;numerals-kabw1241-1;Chan2019;five;5;kataanu;kataanu;;FALSE;5;;
numerals-kabw1241-1-six-1;numerals-kabw1241-1;Chan2019;six;6;kasaaⁿsaβa;kasaansaba;;FALSE;6;;
numerals-kabw1241-1-seven-1;numerals-kabw1241-1;Chan2019;seven;7;muhuuᵑɡati;muhuugati;;FALSE;7;;
numerals-kabw1241-1-eight-1;numerals-kabw1241-1;Chan2019;eight;8;munaanɛ;munaane;( 2 x 4 ) ?;FALSE;8;;
numerals-kabw1241-1-nine-1;numerals-kabw1241-1;Chan2019;nine;9;kɛɛⁿda;keenda;;FALSE;9;;
numerals-kabw1241-1-ten-1;numerals-kabw1241-1;Chan2019;ten;10;ɛkumi;ekumi;;FALSE;10;;
numerals-kabw1241-1-eleven-1;numerals-kabw1241-1;Chan2019;eleven;11;ɛkumi na kamʷi;ekuminakamwi;;FALSE;10+{and}1;;
numerals-kabw1241-1-twelve-1;numerals-kabw1241-1;Chan2019;twelve;12;ɛkumi na kaβiɾi;ekuminakabiri;;FALSE;10+{and}2;;
numerals-kabw1241-1-thirteen-1;numerals-kabw1241-1;Chan2019;thirteen;13;ɛkumi na kasatu;ekuminakasatu;;FALSE;10+{and}3;;
numerals-kabw1241-1-fourteen-1;numerals-kabw1241-1;Chan2019;fourteen;14;ɛkumi na kaɲɛ;ekuminakane;;FALSE;10+{and}4;;
numerals-kabw1241-1-fifteen-1;numerals-kabw1241-1;Chan2019;fifteen;15;ɛkumi na kataanu;ekuminakataanu;;FALSE;10+{and}5;;
numerals-kabw1241-1-sixteen-1;numerals-kabw1241-1;Chan2019;sixteen;16;ɛkumi na ɛsaaⁿsaβa;ekuminaesaansaba;;FALSE;10+{and}6;;
numerals-kabw1241-1-seventeen-1;numerals-kabw1241-1;Chan2019;seventeen;17;ɛkumi na muhuuᵑɡati;ekuminamuhuugati;;FALSE;10+{and}7;;
numerals-kabw1241-1-eighteen-1;numerals-kabw1241-1;Chan2019;eighteen;18;ɛkumi na munaanɛ;ekuminamunaane;;FALSE;10+{and}8;;
numerals-kabw1241-1-nineteen-1;numerals-kabw1241-1;Chan2019;nineteen;19;ɛkumi na kɛɛⁿda;ekuminakeenda;;FALSE;10+{and}9;;
numerals-kabw1241-1-twenty-1;numerals-kabw1241-1;Chan2019;twenty;20;miɾɔᵑɡɔ eβiɾi;mirogoebiri;;FALSE;10’·2;;
numerals-kabw1241-1-twentyone-1;numerals-kabw1241-1;Chan2019;twentyone;21;miɾɔᵑɡɔ eβiɾi na kamʷi;mirogoebirinakamwi;;FALSE;(10’·2)+{and}1;;
numerals-kabw1241-1-twentytwo-1;numerals-kabw1241-1;Chan2019;twentytwo;22;miɾɔᵑɡɔ eβiɾi na ɛβiɾi;mirogoebirinaebiri;;FALSE;(10’·2)+{and}2;;
numerals-kabw1241-1-twentythree-1;numerals-kabw1241-1;Chan2019;twentythree;23;miɾɔᵑɡɔ eβiɾi na ɛsatu;mirogoebirinaesatu;;FALSE;(10’·2)+{and}3;;
numerals-kabw1241-1-twentyfour-1;numerals-kabw1241-1;Chan2019;twentyfour;24;miɾɔᵑɡɔ eβiɾi na ɛɲɛ;mirogoebirinaene;;FALSE;(10’·2)+{and}4;;
numerals-kabw1241-1-twentyfive-1;numerals-kabw1241-1;Chan2019;twentyfive;25;miɾɔᵑɡɔ eβiɾi na ɛtaanu;mirogoebirinaetaanu;;FALSE;(10’·2)+{and}5;;
numerals-kabw1241-1-twentysix-1;numerals-kabw1241-1;Chan2019;twentysix;26;miɾɔᵑɡɔ eβiɾi na ɛsaaⁿsaβa;mirogoebirinaesaansaba;;FALSE;(10’·2)+{and}6;;
numerals-kabw1241-1-twentyseven-1;numerals-kabw1241-1;Chan2019;twentyseven;27;miɾɔᵑɡɔ eβiɾi na muhuuᵑɡati;mirogoebirinamuhuugati;;FALSE;(10’·2)+{and}7;;
numerals-kabw1241-1-twentyeight-1;numerals-kabw1241-1;Chan2019;twentyeight;28;miɾɔᵑɡɔ eβiɾi na munaanɛ;mirogoebirinamunaane;;FALSE;(10’·2)+{and}8;;
numerals-kabw1241-1-twentynine-1;numerals-kabw1241-1;Chan2019;twentynine;29;miɾɔᵑɡɔ eβiɾi na kɛɛⁿda;mirogoebirinakeenda;;FALSE;(10’·2)+{and}9;;
numerals-kabw1241-1-thirty-1;numerals-kabw1241-1;Chan2019;thirty;30;miɾɔᵑɡɔ ɛsatu;mirogoesatu;;FALSE;10’·3;;
numerals-kabw1241-1-forty-1;numerals-kabw1241-1;Chan2019;forty;40;miɾɔᵑɡɔ ɛna;mirogoena;;FALSE;10’·4;;
numerals-kabw1241-1-fifty-1;numerals-kabw1241-1;Chan2019;fifty;50;miɾɔᵑɡɔ ɛtaanu;mirogoetaanu;;FALSE;10’·5;;
numerals-kabw1241-1-sixty-1;numerals-kabw1241-1;Chan2019;sixty;60;miɾɔᵑɡɔ ɛsaaⁿsaβa;mirogoesaansaba;;FALSE;10’·6;;
numerals-kabw1241-1-seventy-1;numerals-kabw1241-1;Chan2019;seventy;70;miɾɔᵑɡɔ muhuuᵑɡati;mirogomuhuugati;;FALSE;10’·7;;
numerals-kabw1241-1-eighty-1;numerals-kabw1241-1;Chan2019;eighty;80;miɾɔᵑɡɔ munaanɛ;mirogomunaane;;FALSE;10’·8;;
numerals-kabw1241-1-ninety-1;numerals-kabw1241-1;Chan2019;ninety;90;miɾɔᵑɡɔ kɛɛⁿda;mirogokeenda;;FALSE;10’·9;;
numerals-kabw1241-1-hundred-1;numerals-kabw1241-1;Chan2019;hundred;100;ɛɾiɡana;erigana;(ɾimʷi);FALSE;100;;
numerals-kabw1241-1-twohundred-1;numerals-kabw1241-1;Chan2019;twohundred;200;maɡana ɡaβiɾi;maganagabiri;;FALSE;100·2;;
numerals-kabw1241-1-thousand-1;numerals-kabw1241-1;Chan2019;thousand;1000;ɛkiku;ekiku;;FALSE;1000;;
numerals-kabw1241-1-twothousand-1;numerals-kabw1241-1;Chan2019;twothousand;2000;ɛβiku βiβiɾi;ebikubibiri;;FALSE;1000·2;;
