ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
numerals-bang1350-1-one-1,numerals-bang1350-1,Chan2019,one,1,wǔmú,wumu,,FALSE,1,,
numerals-bang1350-1-two-1,numerals-bang1350-1,Chan2019,two,2,yíbídí,yibidi,,FALSE,{CL}2,,
numerals-bang1350-1-three-1,numerals-bang1350-1,Chan2019,three,3,yísátú,yisatu,,FALSE,{CL}3,,
numerals-bang1350-1-four-1,numerals-bang1350-1,Chan2019,four,4,yínáá,yinaa,,FALSE,{CL}4,,
numerals-bang1350-1-five-1,numerals-bang1350-1,Chan2019,five,5,yítánò,yitano,,FALSE,{CL}5,,
numerals-bang1350-1-six-1,numerals-bang1350-1,Chan2019,six,6,mùtùbǎ,mutuba,,FALSE,{CL'}6,,
numerals-bang1350-1-seven-1,numerals-bang1350-1,Chan2019,seven,7,mùsàmbò,musambo,,FALSE,{CL'}7,,
numerals-bang1350-1-eight-1,numerals-bang1350-1,Chan2019,eight,8,mùgàndà,muganda,,FALSE,{CL'}8,,
numerals-bang1350-1-nine-1,numerals-bang1350-1,Chan2019,nine,9,ìtèmá,itema,,FALSE,9,,
numerals-bang1350-1-ten-1,numerals-bang1350-1,Chan2019,ten,10,kùmí,kumi,,FALSE,10,,
numerals-bang1350-1-eleven-1,numerals-bang1350-1,Chan2019,eleven,11,kùmí ná yìmú,kuminayimu,,FALSE,10+{and}{CL}1,,
numerals-bang1350-1-twelve-1,numerals-bang1350-1,Chan2019,twelve,12,kùmí ná yìbídí,kuminayibidi,,FALSE,10+{and}{CL}2,,
numerals-bang1350-1-thirteen-1,numerals-bang1350-1,Chan2019,thirteen,13,kùmí ná yìsátú,kuminayisatu,,FALSE,10+{and}{CL}3,,
numerals-bang1350-1-fourteen-1,numerals-bang1350-1,Chan2019,fourteen,14,kùmí ná yìnáá,kuminayinaa,,FALSE,10+{and}{CL}4,,
numerals-bang1350-1-fifteen-1,numerals-bang1350-1,Chan2019,fifteen,15,kùmí ná yìtánò,kuminayitano,,FALSE,10+{and}{CL}5,,
numerals-bang1350-1-sixteen-1,numerals-bang1350-1,Chan2019,sixteen,16,kùmí ná mùtùbá,kuminamutuba,,FALSE,10+{and}{CL'}6,,
numerals-bang1350-1-seventeen-1,numerals-bang1350-1,Chan2019,seventeen,17,kùmí ná mùsàmbò,kuminamusambo,,FALSE,10+{and}{CL'}7,,
numerals-bang1350-1-eighteen-1,numerals-bang1350-1,Chan2019,eighteen,18,kùmí ná mùgàndò,kuminamugando,,FALSE,10+{and}{CL'}8,,
numerals-bang1350-1-nineteen-1,numerals-bang1350-1,Chan2019,nineteen,19,kùmí ná ìtèmá,kuminaitema,,FALSE,10+{and}{CL'}9,,
numerals-bang1350-1-twenty-1,numerals-bang1350-1,Chan2019,twenty,20,màkùmí gábídí,makumigabidi,,FALSE,{CL’}10·2,,
numerals-bang1350-1-twentyone-1,numerals-bang1350-1,Chan2019,twentyone,21,màkùmí gábídí ná yìmú,makumigabidinayimu,,FALSE,"({CL’}10·{CL""}2)+{and}{CL}1",,
numerals-bang1350-1-twentytwo-1,numerals-bang1350-1,Chan2019,twentytwo,22,màkùmí gábídí ná yìbídí,makumigabidinayibidi,,FALSE,"({CL’}10·{CL""}2)+{and}{CL}2",,
numerals-bang1350-1-twentythree-1,numerals-bang1350-1,Chan2019,twentythree,23,màkùmí gábídí ná yìsátú,makumigabidinayisatu,,FALSE,"({CL’}10·{CL""}2)+{and}{CL}3",,
numerals-bang1350-1-twentyfour-1,numerals-bang1350-1,Chan2019,twentyfour,24,màkùmí gábídí ná yìnáá,makumigabidinayinaa,,FALSE,"({CL’}10·{CL""}2)+{and}{CL}4",,
numerals-bang1350-1-twentyfive-1,numerals-bang1350-1,Chan2019,twentyfive,25,màkùmí gábídí ná yìtánò,makumigabidinayitano,,FALSE,"({CL’}10·{CL""}2)+{and}{CL}5",,
numerals-bang1350-1-twentysix-1,numerals-bang1350-1,Chan2019,twentysix,26,màkùmí gábídí ná mùtùbá,makumigabidinamutuba,,FALSE,"({CL’}10·{CL""}2)+{and}{CL}6",,
numerals-bang1350-1-twentyseven-1,numerals-bang1350-1,Chan2019,twentyseven,27,màkùmí gábídí ná mùsàmbò,makumigabidinamusambo,,FALSE,"({CL’}10·{CL""}2)+{and}{CL}7",,
numerals-bang1350-1-twentyeight-1,numerals-bang1350-1,Chan2019,twentyeight,28,màkùmí gábídí ná mùgàndò,makumigabidinamugando,,FALSE,"({CL’}10·{CL""}2)+{and}{CL}8",,
numerals-bang1350-1-twentynine-1,numerals-bang1350-1,Chan2019,twentynine,29,màkùmí gábídí ná ìtèmá,makumigabidinaitema,,FALSE,"({CL’}10·{CL""}2)+{and}{CL}9",,
numerals-bang1350-1-thirty-1,numerals-bang1350-1,Chan2019,thirty,30,màkùmí gásátú,makumigasatu,,FALSE,{CL’}10·{CL”}3,,
numerals-bang1350-1-forty-1,numerals-bang1350-1,Chan2019,forty,40,màkùmí gánáá,makumiganaa,,FALSE,{CL’}10·{CL”}4,,
numerals-bang1350-1-fifty-1,numerals-bang1350-1,Chan2019,fifty,50,màkùmí gátánò,makumigatano,,FALSE,{CL’}10·{CL”}5,,
numerals-bang1350-1-sixty-1,numerals-bang1350-1,Chan2019,sixty,60,màkùmí mùtùbǎ,makumimutuba,,FALSE,{CL’}10·{CL”}6,,
numerals-bang1350-1-seventy-1,numerals-bang1350-1,Chan2019,seventy,70,màkùmí mùsàmbò,makumimusambo,,FALSE,{CL’}10·{CL”}7,,
numerals-bang1350-1-eighty-1,numerals-bang1350-1,Chan2019,eighty,80,màkùmí mùgàndà,makumimuganda,,FALSE,{CL’}10·{CL”}8,,
numerals-bang1350-1-ninety-1,numerals-bang1350-1,Chan2019,ninety,90,màkùmí ìtèmá,makumiitema,,FALSE,{CL’}10·{CL”}9,,
numerals-bang1350-1-hundred-1,numerals-bang1350-1,Chan2019,hundred,100,myàà,myaa,< Kiswahili,TRUE,100,,
numerals-bang1350-1-twohundred-1,numerals-bang1350-1,Chan2019,twohundred,200,myàà yíbídí,myaayibidi,,FALSE,100·2,,
numerals-bang1350-1-thousand-1,numerals-bang1350-1,Chan2019,thousand,1000,élùfù,elufu,< Kiswahili,TRUE,1000,,
numerals-bang1350-1-twothousand-1,numerals-bang1350-1,Chan2019,twothousand,2000,élùfù yíbídí,elufuyibidi,,FALSE,1000·2,,
