ID;Language_ID;Source;Parameter_ID;NumberValue;Value;Form;Comment_contributor;Loan;Gloss;Comment_glosser;Alternate_gloss
numerals-kant1249-1-one-1;numerals-kant1249-1;Chan2019;one;1;yéní;yeni;;FALSE;1;;
numerals-kant1249-1-two-1;numerals-kant1249-1;Chan2019;two;2;a-yí;ayi;;FALSE;2;;
numerals-kant1249-1-three-1;numerals-kant1249-1;Chan2019;three;3;a-tá;ata;;FALSE;3;;
numerals-kant1249-1-four-1;numerals-kant1249-1;Chan2019;four;4;a-násí;anasi;;FALSE;4;;
numerals-kant1249-1-five-1;numerals-kant1249-1;Chan2019;five;5;a-nú;anu;;FALSE;5;;
numerals-kant1249-1-six-1;numerals-kant1249-1;Chan2019;six;6;a-yóbù;ayobu;;FALSE;6;;
numerals-kant1249-1-seven-1;numerals-kant1249-1;Chan2019;seven;7;a-yàpóì;ayapoi;;FALSE;7;;
numerals-kant1249-1-eight-1;numerals-kant1249-1;Chan2019;eight;8;a-níì;anii;;FALSE;8;;
numerals-kant1249-1-nine-1;numerals-kant1249-1;Chan2019;nine;9;a-wài;awai;;FALSE;9;;
numerals-kant1249-1-ten-1;numerals-kant1249-1;Chan2019;ten;10;píá;pia;;FALSE;10;;
numerals-kant1249-1-eleven-1;numerals-kant1249-1;Chan2019;eleven;11;pía aní yéní;piaaniyeni;;FALSE;10+{and}1;;
numerals-kant1249-1-twelve-1;numerals-kant1249-1;Chan2019;twelve;12;píá anáyí;piaanayi;;FALSE;10+{and}2;;
numerals-kant1249-1-thirteen-1;numerals-kant1249-1;Chan2019;thirteen;13;píá anáátà;piaanaata;;FALSE;10+{and}3;;
numerals-kant1249-1-fourteen-1;numerals-kant1249-1;Chan2019;fourteen;14;píá anánásí;piaananasi;;FALSE;10+{and}4;;
numerals-kant1249-1-fifteen-1;numerals-kant1249-1;Chan2019;fifteen;15;píá anánù;piaananu;;FALSE;10+{and}5;;
numerals-kant1249-1-sixteen-1;numerals-kant1249-1;Chan2019;sixteen;16;píá anáyóbù;piaanayobu;;FALSE;10+{and}6;;
numerals-kant1249-1-seventeen-1;numerals-kant1249-1;Chan2019;seventeen;17;píá anáyòpóì;piaanayopoi;;FALSE;10+{and}7;;
numerals-kant1249-1-eighteen-1;numerals-kant1249-1;Chan2019;eighteen;18;píá anáníí;piaananii;;FALSE;10+{and}8;;
numerals-kant1249-1-nineteen-1;numerals-kant1249-1;Chan2019;nineteen;19;píá anáwài;piaanawai;;FALSE;10+{and}9;;
numerals-kant1249-1-twenty-1;numerals-kant1249-1;Chan2019;twenty;20;písíí;pisii;;FALSE;10·2’;;
numerals-kant1249-1-twentyone-1;numerals-kant1249-1;Chan2019;twentyone;21;písíí aní yéní;pisiianiyeni;;FALSE;(10·2’)+{and}1;;
numerals-kant1249-1-twentytwo-1;numerals-kant1249-1;Chan2019;twentytwo;22;písíí aná áyí;pisiianaayi;;FALSE;(10·2’)+{and}2;;
numerals-kant1249-1-twentythree-1;numerals-kant1249-1;Chan2019;twentythree;23;písíí aná átá;pisiianaata;;FALSE;(10·2’)+{and}3;;
numerals-kant1249-1-twentyfour-1;numerals-kant1249-1;Chan2019;twentyfour;24;písíí aná ánásí;pisiianaanasi;;FALSE;(10·2’)+{and}4;;
numerals-kant1249-1-twentyfive-1;numerals-kant1249-1;Chan2019;twentyfive;25;písíí aná ánú;pisiianaanu;;FALSE;(10·2’)+{and}5;;
numerals-kant1249-1-twentysix-1;numerals-kant1249-1;Chan2019;twentysix;26;písíí aná áyóbù;pisiianaayobu;;FALSE;(10·2’)+{and}6;;
numerals-kant1249-1-twentyseven-1;numerals-kant1249-1;Chan2019;twentyseven;27;písíí aná áyàpóì;pisiianaayapoi;;FALSE;(10·2’)+{and}7;;
numerals-kant1249-1-twentyeight-1;numerals-kant1249-1;Chan2019;twentyeight;28;písíí aná aníí;pisiianaanii;;FALSE;(10·2’)+{and}8;;
numerals-kant1249-1-twentynine-1;numerals-kant1249-1;Chan2019;twentynine;29;písíí aná awài;pisiianaawai;;FALSE;(10·2’)+{and}9;;
numerals-kant1249-1-thirty-1;numerals-kant1249-1;Chan2019;thirty;30;písɪ́tá;pisita;;FALSE;10·3;;
numerals-kant1249-1-forty-1;numerals-kant1249-1;Chan2019;forty;40;písɪ́násí;pisinasi;;FALSE;10·4;;
numerals-kant1249-1-fifty-1;numerals-kant1249-1;Chan2019;fifty;50;písínú;pisinu;;FALSE;10·5;;
numerals-kant1249-1-sixty-1;numerals-kant1249-1;Chan2019;sixty;60;písɪ́yóbù;pisiyobu;;FALSE;10·6;;
numerals-kant1249-1-seventy-1;numerals-kant1249-1;Chan2019;seventy;70;písíyàpóì;pisiyapoi;;FALSE;10·7;;
numerals-kant1249-1-eighty-1;numerals-kant1249-1;Chan2019;eighty;80;písíníí;pisinii;;FALSE;10·8;;
numerals-kant1249-1-ninety-1;numerals-kant1249-1;Chan2019;ninety;90;písíwài;pisiwai;;FALSE;10·9;;
numerals-kant1249-1-hundred-1;numerals-kant1249-1;Chan2019;hundred;100;koowa;koowa;;FALSE;100;;
numerals-kant1249-1-twohundred-1;numerals-kant1249-1;Chan2019;twohundred;200;kɔɔbsii;koobsii;;FALSE;100·2’;;
numerals-kant1249-1-thousand-1;numerals-kant1249-1;Chan2019;thousand;1000;tusi;tusi;;FALSE;1000;;
numerals-kant1249-1-twothousand-1;numerals-kant1249-1;Chan2019;twothousand;2000;tusaayi;tusaayi;;FALSE;1000·2;;
