"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"lefa1242-1","lefa1242-1-1-1",1,"ɓó","ɓó","1","1",NA
"lefa1242-1","lefa1242-1-2-1",2,"ɓìyɛ̀","ɓìyɛ̀","2","2",NA
"lefa1242-1","lefa1242-1-3-1",3,"lá","lá","3","3",NA
"lefa1242-1","lefa1242-1-4-1",4,"nɪ̀ŋ","nɪ̀ŋ","4","4",NA
"lefa1242-1","lefa1242-1-5-1",5,"tɛ̀ŋ","tɛ̀ŋ","5","5",NA
"lefa1242-1","lefa1242-1-6-1",6,"tǎfó","tǎfó","5’+1’","5 + 1","no ligature?"
"lefa1242-1","lefa1242-1-7-1",7,"tǎɓìyɛ̀","tǎɓìyɛ̀","5’+2","5 + 2","no ligature?"
"lefa1242-1","lefa1242-1-8-1",8,"tǎlá","tǎlá","5’+3","5 + 3","no ligature?"
"lefa1242-1","lefa1242-1-9-1",9,"tánìŋ","tánìŋ","5’+4","5 + 4","no ligature?"
"lefa1242-1","lefa1242-1-10-1",10,"ncìɛ","ncìɛ","10","10",NA
"lefa1242-1","lefa1242-1-11-1",11,"ncìɛ lɨ̀ ɓó","ncìɛ lɨ̀ ɓó","10+{+}1","10 + 1",NA
"lefa1242-1","lefa1242-1-12-1",12,"ncìɛ lɨ̀ ɓìyɛ̀","ncìɛ lɨ̀ ɓìyɛ̀","10+{+}2","10 + 2",NA
"lefa1242-1","lefa1242-1-13-1",13,"ncìɛ lɨ̀ lá","ncìɛ lɨ̀ lá","10+{+}3","10 + 3",NA
"lefa1242-1","lefa1242-1-14-1",14,"ncìɛ lɨ̀ nɪ̀ŋ","ncìɛ lɨ̀ nɪ̀ŋ","10+{+}4","10 + 4",NA
"lefa1242-1","lefa1242-1-15-1",15,"ncìɛ lɨ̀ tɛ̀ŋ","ncìɛ lɨ̀ tɛ̀ŋ","10+{+}5","10 + 5",NA
"lefa1242-1","lefa1242-1-16-1",16,"ncìɛ lɨ̀ tǎfó","ncìɛ lɨ̀ tǎfó","10+{+}5’+1'","10 + (5 + 1)",NA
"lefa1242-1","lefa1242-1-17-1",17,"ncìɛ lɨ̀ tǎɓìyɛ̀","ncìɛ lɨ̀ tǎɓìyɛ̀","10+{+}5’+2","10 + (5 + 2)",NA
"lefa1242-1","lefa1242-1-18-1",18,"ncìɛ lɨ̀ tǎlá","ncìɛ lɨ̀ tǎlá","10+{+}5’+3","10 + (5 + 3)",NA
"lefa1242-1","lefa1242-1-19-1",19,"ncìɛ lɨ̀ tánìŋ","ncìɛ lɨ̀ tánìŋ","10+{+}5’+4","10 + (5 + 4)",NA
"lefa1242-1","lefa1242-1-20-1",20,"mə̀ncìɛ mə̀ɓìyɛ̀","mə̀ncìɛ mə̀ɓìyɛ̀","{CL”}10·{CL""}2","10 · 2",NA
"lefa1242-1","lefa1242-1-21-1",21,"mə̀ncìɛ mə̀ɓìyɛ̀ lɨ̀ ɓó","mə̀ncìɛ mə̀ɓìyɛ̀ lɨ̀ ɓó","({CL”}10·{CL”}2)+{+}1","(10 · 2) + 1",NA
"lefa1242-1","lefa1242-1-22-1",22,"mə̀ncìɛ mə̀ɓìyɛ̀ lɨ̀ ɓìyɛ̀","mə̀ncìɛ mə̀ɓìyɛ̀ lɨ̀ ɓìyɛ̀","({CL”}10·{CL”}2)+{+}2","(10 · 2) + 2",NA
"lefa1242-1","lefa1242-1-23-1",23,"mə̀ncìɛ mə̀ɓìyɛ̀ lɨ̀ lá","mə̀ncìɛ mə̀ɓìyɛ̀ lɨ̀ lá","({CL”}10·{CL”}2)+{+}3","(10 · 2) + 3",NA
"lefa1242-1","lefa1242-1-24-1",24,"mə̀ncìɛ mə̀ɓìyɛ̀ lɨ̀ nɪ̀ŋ","mə̀ncìɛ mə̀ɓìyɛ̀ lɨ̀ nɪ̀ŋ","({CL”}10·{CL”}2)+{+}4","(10 · 2) + 4",NA
