"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"mpuo1241-1","mpuo1241-1-1-1",1,"kímwɛ́s","kímwɛ́s","{CL}1",NA,NA
"mpuo1241-1","mpuo1241-1-2-1",2,"byɛ̌l","byɛ̌l","{CL’}2",NA,NA
"mpuo1241-1","mpuo1241-1-3-1",3,"bítár","bítár","{CL’}3",NA,NA
"mpuo1241-1","mpuo1241-1-4-1",4,"bína","bína","{CL’}4",NA,NA
"mpuo1241-1","mpuo1241-1-5-1",5,"bítɛ́ːn","bítɛ́ːn","{CL’}5","5",NA
"mpuo1241-1","mpuo1241-1-6-1",6,"bíʃáːm","bíʃáːm","{CL’}6","5 + [1]","sam = 5 reanalysed as 6? x = 6?"
"mpuo1241-1","mpuo1241-1-7-1",7,"nsámwɛ̂ːn","nsámwɛ̂ːn","{CL’}6+1’",NA,NA
"mpuo1241-1","mpuo1241-1-8-1",8,"bínán","bínán","{CL’}[4]+4’",NA,NA
"mpuo1241-1","mpuo1241-1-9-1",9,"bívwa","bívwa","9","[10]-1’",NA
"mpuo1241-1","mpuo1241-1-10-1",10,"kub","kub","10",NA,NA
"mpuo1241-1","mpuo1241-1-11-1",11,"kub é kímwɛ́s","kub é kímwɛ́s","10+{and}{CL}1",NA,NA
"mpuo1241-1","mpuo1241-1-12-1",12,"kub é byɛ̌l","kub é byɛ̌l","10+{+}{and}{CL’}2",NA,NA
"mpuo1241-1","mpuo1241-1-13-1",13,"kub é bítár","kub é bítár","10+{+}{and}{CL’}3",NA,NA
"mpuo1241-1","mpuo1241-1-14-1",14,"kub é bína","kub é bína","10+{+}{and}{CL’}4",NA,NA
"mpuo1241-1","mpuo1241-1-15-1",15,"kub é bítɛ́ːn","kub é bítɛ́ːn","10+{+}{and}{CL’}5",NA,NA
"mpuo1241-1","mpuo1241-1-16-1",16,"kub é bíʃáːm","kub é bíʃáːm","10+{+}{and}{CL’}6",NA,NA
"mpuo1241-1","mpuo1241-1-17-1",17,"kub é nsámwɛ̂ːn","kub é nsámwɛ̂ːn","10+{+}{and}6’+1’",NA,NA
"mpuo1241-1","mpuo1241-1-18-1",18,"kub é bínán","kub é bínán","10+{+}{and}{CL’}[4]+4’",NA,NA
"mpuo1241-1","mpuo1241-1-19-1",19,"kub é bívwa","kub é bívwa","10+{+}{and}{CL’}9","10+{+}{and}{CL’}[10]-1",NA
"mpuo1241-1","mpuo1241-1-20-1",20,"makub mbôl","makub mbôl","{CL”}10·{CL’}2","{CL”}{PLU}10·{CL’}2",NA
"mpuo1241-1","mpuo1241-1-21-1",21,"makub mbôl é kímwɛ́s","makub mbôl é kímwɛ́s","({CL”}10·{CL’}2)+[+]{CL}1",NA,NA
"mpuo1241-1","mpuo1241-1-22-1",22,"makub mbôl é byɛ̌l","makub mbôl é byɛ̌l","({CL”}10·{CL’}2)+[+]{CL’}2",NA,NA
"mpuo1241-1","mpuo1241-1-23-1",23,"makub mbôl é bítár","makub mbôl é bítár","({CL”}10·{CL’}2)+[+]{CL’}3",NA,NA
"mpuo1241-1","mpuo1241-1-24-1",24,"makub mbôl é bína","makub mbôl é bína","({CL”}10·{CL’}2)+[+]{CL’}4",NA,NA
"mpuo1241-1","mpuo1241-1-25-1",25,"makub mbôl é bítɛ́ːn","makub mbôl é bítɛ́ːn","({CL”}10·{CL’}2)+[+]{CL’}5",NA,NA
"mpuo1241-1","mpuo1241-1-26-1",26,"makub mbôl é bíʃáːm","makub mbôl é bíʃáːm","({CL”}10·{CL’}2)+[+]{CL’}6",NA,NA
"mpuo1241-1","mpuo1241-1-27-1",27,"makub mbôl é nsámwɛ̂ːn","makub mbôl é nsámwɛ̂ːn","({CL”}10·{CL’}2)+[+]{CL’}6’+1’",NA,NA
