"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"mand1423-1","mand1423-1-1-1",1,"imonɡa","imonɡa",NA,NA,"(imonɡa = IPA [imoᵑɡa])"
"mand1423-1","mand1423-1-2-1",2,"sivɨlɨ","sivɨlɨ",NA,NA,"(sivɨlɨ = IPA [siʋɨlɪ])"
"mand1423-1","mand1423-1-3-1",3,"sidatu","sidatu",NA,NA,NA
"mand1423-1","mand1423-1-4-1",4,"ncheche","ncheche",NA,NA,"(ncheche = IPA [ntʃetʃe])"
"mand1423-1","mand1423-1-5-1",5,"muhanʉ","muhanʉ",NA,"5","(muhanʉ = IPA [ muhanʊ])"
"mand1423-1","mand1423-1-6-1",6,"muhanʉ na imonɡa","muhanʉ na imonɡa",NA,"5 + 1",NA
"mand1423-1","mand1423-1-6-2",6,"sita","sita",NA,NA,"( < Arabic ) not sure about borrowing"
"mand1423-1","mand1423-1-7-1",7,"muhanʉ na sivɨlɨ","muhanʉ na sivɨlɨ",NA,"5 + 2","na - ligature"
"mand1423-1","mand1423-1-7-2",7,"saba","saba",NA,NA,"< Swahili"
"mand1423-1","mand1423-1-8-1",8,"muhanʉ na sidatu","muhanʉ na sidatu",NA,"5 + 3","na - ligature"
"mand1423-1","mand1423-1-8-2",8,"nane","nane",NA,"x4","x = 2? x = lingature"
"mand1423-1","mand1423-1-9-1",9,"muhanʉ na ncheche","muhanʉ na ncheche",NA,"5 + 4",NA
"mand1423-1","mand1423-1-9-2",9,"tisa","tisa",NA,"9?","< Swahili"
"mand1423-1","mand1423-1-10-2",10,"kumi","kumi",NA,"10","< Swahili"
"mand1423-1","mand1423-1-10-1",10,"likumi limonɡa","likumi limonɡa",NA,"10 · 1",NA
"mand1423-1","mand1423-1-11-2",11,"kumi na moja","kumi na moja",NA,"10 + 1",NA
"mand1423-1","mand1423-1-11-1",11,"likumi limonɡa na","likumi limonɡa na",NA,"(10 ·1) + 1?",NA
"mand1423-1","mand1423-1-12-1",12,"likumi limonɡa na sivɨlɨ","likumi limonɡa na sivɨlɨ",NA,"(10 · 1) + 2",NA
"mand1423-1","mand1423-1-13-1",13,"likumi limonɡa na sidatu","likumi limonɡa na sidatu",NA,"(10 · 1) + 3",NA
"mand1423-1","mand1423-1-14-1",14,"likumi limonɡa na ncheche","likumi limonɡa na ncheche",NA,"(10 · 1) + 4",NA
"mand1423-1","mand1423-1-15-1",15,"likumi limonɡa na muhanʉ","likumi limonɡa na muhanʉ",NA,"(10 · 1) + 5",NA
"mand1423-1","mand1423-1-16-1",16,"likumi limonɡa na sita","likumi limonɡa na sita",NA,"(10 · 1) + 6?",NA
"mand1423-1","mand1423-1-17-1",17,"likumi limonɡa na saba","likumi limonɡa na saba",NA,"(10 · 1) + 7?",NA
"mand1423-1","mand1423-1-18-1",18,"likumi limonɡa na nane","likumi limonɡa na nane",NA,"(10 · 1) + x4","x = 2? x = lingature"
"mand1423-1","mand1423-1-19-1",19,"likumi limonɡa na tisa","likumi limonɡa na tisa",NA,"(10 · 1) + 9?",NA
