"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"maka1304-1","maka1304-1-1-1",1,"ŋɡúd","ŋɡúd",NA,NA,NA
"maka1304-1","maka1304-1-1-1",1,"ŋɡúd","ŋɡúd",NA,NA,NA
"maka1304-1","maka1304-1-2-1",2,"-ba","-ba",NA,NA,NA
"maka1304-1","maka1304-1-2-1",2,"-ba","-ba",NA,NA,NA
"maka1304-1","maka1304-1-3-1",3,"-lóòl","-lóòl",NA,NA,NA
"maka1304-1","maka1304-1-3-1",3,"-lóòl","-lóòl",NA,NA,NA
"maka1304-1","maka1304-1-4-1",4,"-nã̂","-nã̂",NA,NA,NA
"maka1304-1","maka1304-1-4-1",4,"-nã̂","-nã̂",NA,NA,NA
"maka1304-1","maka1304-1-5-1",5,"-tóòn","-tóòn",NA,"5",NA
"maka1304-1","maka1304-1-5-1",5,"-tóòn","-tóòn",NA,"5",NA
"maka1304-1","maka1304-1-6-2",6,"-sə̀màn","-sə̀màn",NA,NA,"( < Ewondo ) the source - Ewando has six as an atom"
"maka1304-1","maka1304-1-6-2",6,"-sə̀màn","-sə̀màn",NA,NA,"( < Ewondo ) the source - Ewando has six as an atom"
"maka1304-1","maka1304-1-6-1",6,"cwôw","cwôw",NA,"6",NA
"maka1304-1","maka1304-1-6-1",6,"cwôw","cwôw",NA,"6",NA
"maka1304-1","maka1304-1-7-1",7,"tə́wèlí","tə́wèlí",NA,"5 + 2?",NA
"maka1304-1","maka1304-1-7-1",7,"tə́wèlí","tə́wèlí",NA,"5 + 2?",NA
"maka1304-1","maka1304-1-7-2",7,"zàŋbá","zàŋbá",NA,"x + 2?","zang = 5? gba=2?"
"maka1304-1","maka1304-1-7-2",7,"zàŋbá","zàŋbá",NA,"x + 2?","zang = 5? gba=2?"
"maka1304-1","maka1304-1-8-1",8,"mwòmb","mwòmb",NA,"8?",NA
"maka1304-1","maka1304-1-8-1",8,"mwòmb","mwòmb",NA,"8?",NA
"maka1304-1","maka1304-1-9-1",9,"ìbùu","ìbùu",NA,"9?",NA
"maka1304-1","maka1304-1-9-1",9,"ìbùu","ìbùu",NA,"9?",NA
"maka1304-1","maka1304-1-10-1",10,"wúùm","wúùm",NA,NA,NA
"maka1304-1","maka1304-1-10-1",10,"wúùm","wúùm",NA,NA,NA
"maka1304-1","maka1304-1-11-1",11,"wúùm nə̀ ŋɡúd","wúùm nə̀ ŋɡúd",NA,NA,NA
"maka1304-1","maka1304-1-11-1",11,"wúùm nə̀ ŋɡúd","wúùm nə̀ ŋɡúd",NA,NA,NA
"maka1304-1","maka1304-1-12-1",12,"wúùm nə̀ ì-bá","wúùm nə̀ ì-bá",NA,NA,NA
"maka1304-1","maka1304-1-12-1",12,"wúùm nə̀ ì-bá","wúùm nə̀ ì-bá",NA,NA,NA
"maka1304-1","maka1304-1-13-1",13,"wúùm nə̀ ì-lóòl","wúùm nə̀ ì-lóòl",NA,NA,NA
"maka1304-1","maka1304-1-13-1",13,"wúùm nə̀ ì-lóòl","wúùm nə̀ ì-lóòl",NA,NA,NA
