"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"maor1244-1","maor1244-1-1-1",1,"moʒa","moʒa",NA,NA,NA
"maor1244-1","maor1244-1-2-1",2,"mbili","mbili",NA,NA,NA
"maor1244-1","maor1244-1-3-1",3,"ʈatu","ʈatu",NA,NA,NA
"maor1244-1","maor1244-1-4-1",4,"n̩ne","n̩ne",NA,NA,NA
"maor1244-1","maor1244-1-5-1",5,"tsanu","tsanu",NA,"5",NA
"maor1244-1","maor1244-1-6-1",6,"sita","sita",NA,NA,"( < Arabic ) not sure about borrowing"
"maor1244-1","maor1244-1-7-1",7,"saba","saba",NA,NA,"( < Arabic )"
"maor1244-1","maor1244-1-8-1",8,"nane","nane",NA,"x4",NA
"maor1244-1","maor1244-1-9-1",9,"ʃenɗa","ʃenɗa",NA,NA,NA
"maor1244-1","maor1244-1-10-1",10,"kumi","kumi",NA,NA,NA
"maor1244-1","maor1244-1-11-1",11,"kumi na moʒa","kumi na moʒa",NA,NA,NA
"maor1244-1","maor1244-1-12-1",12,"kumi na mbili","kumi na mbili",NA,NA,NA
"maor1244-1","maor1244-1-13-1",13,"kumi na ʈatu","kumi na ʈatu",NA,NA,NA
"maor1244-1","maor1244-1-14-1",14,"kumi na n̩ne","kumi na n̩ne",NA,NA,NA
"maor1244-1","maor1244-1-15-1",15,"kumi na tsanu","kumi na tsanu",NA,NA,NA
"maor1244-1","maor1244-1-16-1",16,"kumi na sita","kumi na sita",NA,NA,NA
"maor1244-1","maor1244-1-17-1",17,"kumi na saba","kumi na saba",NA,NA,NA
"maor1244-1","maor1244-1-18-1",18,"kumi na nane","kumi na nane",NA,NA,NA
"maor1244-1","maor1244-1-19-1",19,"kumi na ʃenɗa","kumi na ʃenɗa",NA,NA,NA
"maor1244-1","maor1244-1-20-1",20,"ʃirini","ʃirini",NA,NA,NA
"maor1244-1","maor1244-1-21-1",21,"ʃirini na moʒa","ʃirini na moʒa",NA,NA,"( Arabic + Bantu)"
"maor1244-1","maor1244-1-22-1",22,"ʃirini na mbili","ʃirini na mbili",NA,NA,NA
"maor1244-1","maor1244-1-23-1",23,"ʃirini na ʈatu","ʃirini na ʈatu",NA,NA,NA
"maor1244-1","maor1244-1-24-1",24,"ʃirini na n̩ne","ʃirini na n̩ne",NA,NA,NA
"maor1244-1","maor1244-1-25-1",25,"ʃirini na tsanu","ʃirini na tsanu",NA,NA,NA
"maor1244-1","maor1244-1-26-1",26,"ʃirini na sita","ʃirini na sita",NA,NA,NA
"maor1244-1","maor1244-1-27-1",27,"ʃirini na saba","ʃirini na saba",NA,NA,NA
"maor1244-1","maor1244-1-28-1",28,"ʃirini na nane","ʃirini na nane",NA,NA,NA
"maor1244-1","maor1244-1-29-1",29,"ʃirini na ʃenɗa","ʃirini na ʃenɗa",NA,NA,NA
"maor1244-1","maor1244-1-30-1",30,"θalaθini","θalaθini",NA,"3 · 10","( < Arabic )"
"maor1244-1","maor1244-1-40-1",40,"arubaini","arubaini",NA,NA,"( < Arabic )"
"maor1244-1","maor1244-1-50-1",50,"hamusini","hamusini",NA,NA,"( < Arabic )"
"maor1244-1","maor1244-1-60-1",60,"sitini","sitini",NA,NA,"( < Arabic )"
"maor1244-1","maor1244-1-70-1",70,"sabwini","sabwini",NA,NA,"( < Arabic )"
"maor1244-1","maor1244-1-80-1",80,"θamanini","θamanini",NA,"4x  · 10","( < Arabic )"
"maor1244-1","maor1244-1-90-1",90,"tuswini","tuswini",NA,NA,"( < Arabic )"
"maor1244-1","maor1244-1-100-1",100,"mia","mia",NA,NA,"( 'mia' from Arabic )"
"maor1244-1","maor1244-1-200-1",200,"miateni","miateni",NA,NA,NA
"maor1244-1","maor1244-1-1000-1",1000,"alifu","alifu",NA,NA,"( ' alifu ' from Arabic )"
"maor1244-1","maor1244-1-2000-1",2000,"alifu mbili","alifu mbili",NA,NA,NA
