"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"bulu1251-1","bulu1251-1-1-1",1,"fɔ́ɔ́k","fɔ́ɔ́k","1",NA,NA
"bulu1251-1","bulu1251-1-2-1",2,"bàa̲è","bàa̲è","2",NA,"( *)"
"bulu1251-1","bulu1251-1-3-1",3,"láá","láá","3",NA,NA
"bulu1251-1","bulu1251-1-4-1",4,"ɲììn","ɲììn","4",NA,NA
"bulu1251-1","bulu1251-1-5-1",5,"táán","táán","5","5",NA
"bulu1251-1","bulu1251-1-6-1",6,"sàmàn","sàmàn","6",NA,NA
"bulu1251-1","bulu1251-1-7-1",7,"zàmɡ͡bá","zàmɡ͡bá","7","x + 2?","zang = 5? gba=2?"
"bulu1251-1","bulu1251-1-8-1",8,"mùɔ̀m","mùɔ̀m","8","?",NA
"bulu1251-1","bulu1251-1-9-1",9,"ēbū","ēbū","9",NA,NA
"bulu1251-1","bulu1251-1-10-1",10,"àwóòm","àwóòm","10",NA,NA
"bulu1251-1","bulu1251-1-11-1",11,"àwóm à wùá","àwóm à wùá","10+{+}1’",NA,NA
"bulu1251-1","bulu1251-1-11-2",11,"d͡ʒíá","d͡ʒíá","?","11",NA
"bulu1251-1","bulu1251-1-12-1",12,"àwóm à bə́ba̲ē","àwóm à bə́ba̲ē","10+{+}{CL}2",NA,NA
"bulu1251-1","bulu1251-1-12-2",12,"bíba̲ē","bíba̲ē","{CL}12",NA,NA
"bulu1251-1","bulu1251-1-13-1",13,"àwóm à bə́lá","àwóm à bə́lá","10+{+}{CL?}3",NA,NA
"bulu1251-1","bulu1251-1-13-2",13,"bílá","bílá","?","{CL}13",NA
"bulu1251-1","bulu1251-1-14-1",14,"àwóm à bə́ɲìn","àwóm à bə́ɲìn","10+{+}{CL?}4",NA,NA
"bulu1251-1","bulu1251-1-14-2",14,"bíɲìn","bíɲìn","?","{CL?}14",NA
"bulu1251-1","bulu1251-1-15-1",15,"àwóm à bə́táàn","àwóm à bə́táàn","10+{+}{CL?}5",NA,NA
"bulu1251-1","bulu1251-1-15-2",15,"bítáàn","bítáàn","?","{CL?}15",NA
"bulu1251-1","bulu1251-1-16-1",16,"àwóm à bə́sàmàn","àwóm à bə́sàmàn","10+{+}{CL?}6",NA,NA
"bulu1251-1","bulu1251-1-16-2",16,"bísàmàn","bísàmàn","?","{?}16",NA
"bulu1251-1","bulu1251-1-17-1",17,"àwóm à zàmɡ͡bá","àwóm à zàmɡ͡bá","10+{+}{CL?}7",NA,NA
"bulu1251-1","bulu1251-1-18-1",18,"àwóm à mùɔ̀m","àwóm à mùɔ̀m","10+{+}{CL?}8",NA,NA
"bulu1251-1","bulu1251-1-19-1",19,"àwóm à ēbū","àwóm à ēbū","10+{+}{CL?}9",NA,NA
"bulu1251-1","bulu1251-1-20-1",20,"mə̀wóm (mə́) ba̲ē","mə̀wóm (mə́) ba̲ē","{CL’}10·{CL’}2",NA,NA
"bulu1251-1","bulu1251-1-21-2",21,"d͡ʒíá","d͡ʒíá","?","21",NA
"bulu1251-1","bulu1251-1-21-1",21,"mə̀wóm ba̲é á wùá","mə̀wóm ba̲é á wùá","({CL’}10·2)+{+}1’",NA,NA
"bulu1251-1","bulu1251-1-22-2",22,"bíba̲ē","bíba̲ē","?","{CL}2",NA
"bulu1251-1","bulu1251-1-22-1",22,"mə̀wóm ba̲é á bə́ba̲ē","mə̀wóm ba̲é á bə́ba̲ē","({CL’}10·2)+{+}{CL}2",NA,NA
"bulu1251-1","bulu1251-1-23-2",23,"bílá","bílá","?","{CL}3",NA
"bulu1251-1","bulu1251-1-23-1",23,"mə̀wóm ba̲é á bə́lá","mə̀wóm ba̲é á bə́lá","({CL’}10·2)+{+}{CL}3",NA,NA
"bulu1251-1","bulu1251-1-24-2",24,"bíɲìn","bíɲìn","?","{CL}4",NA
"bulu1251-1","bulu1251-1-24-1",24,"mə̀wóm ba̲é á bə́ɲìn","mə̀wóm ba̲é á bə́ɲìn","({CL’}10·2)+{+}{CL}4",NA,NA
"bulu1251-1","bulu1251-1-25-2",25,"bítáàn","bítáàn","?","{CL}5",NA
"bulu1251-1","bulu1251-1-25-1",25,"mə̀wóm ba̲é á bə́táàn","mə̀wóm ba̲é á bə́táàn","({CL’}10·2)+{+}{CL}5",NA,NA
"bulu1251-1","bulu1251-1-26-2",26,"bísàmàn","bísàmàn","?","{CL}6",NA
