"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"ewon1239-1","ewon1239-1-1-1",1,"fɔ́ɡ","fɔ́ɡ","1","1",NA
"ewon1239-1","ewon1239-1-2-1",2,"bɛ̀","bɛ̀","2","2",NA
"ewon1239-1","ewon1239-1-3-1",3,"lɛ́","lɛ́","3","3",NA
"ewon1239-1","ewon1239-1-4-1",4,"ɲì","ɲì","4","4",NA
"ewon1239-1","ewon1239-1-5-1",5,"tán","tán","5","5",NA
"ewon1239-1","ewon1239-1-6-1",6,"sàmàn","sàmàn","6","6",NA
"ewon1239-1","ewon1239-1-7-1",7,"zàmɡ͡bá","zàmɡ͡bá","7","x + 2?","zamg = 5"
"ewon1239-1","ewon1239-1-8-1",8,"m̀mwòm","m̀mwòm","8","8",NA
"ewon1239-1","ewon1239-1-9-1",9,"ibu","ibu","9","9?",NA
"ewon1239-1","ewon1239-1-10-1",10,"àwóm","àwóm","10","10","a - CL for 10 which changes to ‘me’ in subsequent crowns - 20 ff with agreement markers on multiplicands"
"ewon1239-1","ewon1239-1-11-1",11,"àwóm è mbɔ́ɡ","àwóm è mbɔ́ɡ","10+{+}1","10+1",NA
"ewon1239-1","ewon1239-1-12-1",12,"àwóm è bɛ̀","àwóm è bɛ̀","10+{+}2","10+2",NA
"ewon1239-1","ewon1239-1-13-1",13,"àwóm è lɛ́","àwóm è lɛ́","10+{+}3","10+3",NA
"ewon1239-1","ewon1239-1-14-1",14,"àwóm è ɲì","àwóm è ɲì","10+{+}4","10+4",NA
"ewon1239-1","ewon1239-1-15-1",15,"àwóm è tán","àwóm è tán","10+{+}5","10+5",NA
"ewon1239-1","ewon1239-1-16-1",16,"àwóm è sàmàn","àwóm è sàmàn","10+{+}6","10+6",NA
"ewon1239-1","ewon1239-1-17-1",17,"àwóm è zàmɡ͡bá","àwóm è zàmɡ͡bá","10+{+}7","10+7",NA
"ewon1239-1","ewon1239-1-18-1",18,"àwóm è m̀mwòm","àwóm è m̀mwòm","10+{+}8","10+8",NA
"ewon1239-1","ewon1239-1-19-1",19,"àwóm è ìbu","àwóm è ìbu","10+{+}9","10+9",NA
"ewon1239-1","ewon1239-1-20-1",20,"mə̀wóm mə́bɛ","mə̀wóm mə́bɛ","{CL}10·{CL’}2","10·2",NA
"ewon1239-1","ewon1239-1-21-1",21,"mə̀wóm mə́bɛ è mbɔ́ɡ","mə̀wóm mə́bɛ è mbɔ́ɡ","({CL}10·{CL’}2)+{+}1","(10·2)+1",NA
"ewon1239-1","ewon1239-1-22-1",22,"mə̀wóm mə́bɛ è bɛ̀","mə̀wóm mə́bɛ è bɛ̀","({CL}10·{CL’}2)+{+}2","(10·2)+2",NA
"ewon1239-1","ewon1239-1-23-1",23,"mə̀wóm mə́bɛ è lɛ́","mə̀wóm mə́bɛ è lɛ́","({CL}10·{CL’}2)+{+}3","(10·2)+3",NA
"ewon1239-1","ewon1239-1-24-1",24,"mə̀wóm mə́bɛ è ɲì","mə̀wóm mə́bɛ è ɲì","({CL}10·{CL’}2)+{+}4","(10·2)+4",NA
"ewon1239-1","ewon1239-1-25-1",25,"mə̀wóm mə́bɛ è tán","mə̀wóm mə́bɛ è tán","({CL}10·{CL’}2)+{+}5","(10·2)+5",NA
"ewon1239-1","ewon1239-1-26-1",26,"mə̀wóm mə́bɛ è sàmàn","mə̀wóm mə́bɛ è sàmàn","({CL}10·{CL’}2)+{+}6","(10·2)+6",NA
"ewon1239-1","ewon1239-1-27-1",27,"mə̀wóm mə́bɛ è zàmɡ͡bá","mə̀wóm mə́bɛ è zàmɡ͡bá","({CL}10·{CL’}2)+{+}7","(10·2)+7",NA
"ewon1239-1","ewon1239-1-28-1",28,"mə̀wóm mə́bɛ è m̀mwòm","mə̀wóm mə́bɛ è m̀mwòm","({CL}10·{CL’}2)+{+}8","(10·2)+8",NA
"ewon1239-1","ewon1239-1-29-1",29,"mə̀wóm mə́bɛ è ìbu","mə̀wóm mə́bɛ è ìbu","({CL}10·{CL’}2)+{+}9","(10·2)+9",NA
"ewon1239-1","ewon1239-1-30-1",30,"mə̀wóm mə́lɛ́","mə̀wóm mə́lɛ́","{CL}10·{CL’}3","10·3",NA
"ewon1239-1","ewon1239-1-40-1",40,"mə̀wóm mə́ɲì","mə̀wóm mə́ɲì","{CL}10·{CL’}4","10·4",NA
"ewon1239-1","ewon1239-1-50-1",50,"mə̀wóm mə́tán","mə̀wóm mə́tán","{CL}10·{CL’}5","10·5",NA
