"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"kere1283-1","kere1283-1-1-1",1,"-mo","-mo","1",NA,NA
"kere1283-1","kere1283-1-2-1",2,"-βili","-βili","2",NA,NA
"kere1283-1","kere1283-1-3-1",3,"-satu","-satu","3",NA,NA
"kere1283-1","kere1283-1-4-1",4,"-na","-na","4",NA,NA
"kere1283-1","kere1283-1-5-1",5,"-tanu","-tanu","5","5",NA
"kere1283-1","kere1283-1-6-1",6,"mu.kaɡa","mu.kaɡa","{CL}7",NA,NA
"kere1283-1","kere1283-1-7-1",7,"mu.saanzu","mu.saanzu","{CL}8",NA,NA
"kere1283-1","kere1283-1-8-1",8,"mu.nana","mu.nana","{CL}4+4","4 + 4","mu"
"kere1283-1","kere1283-1-9-1",9,"mu.eenda","mu.eenda","{CL}9",NA,NA
"kere1283-1","kere1283-1-10-1",10,"i.kumi","i.kumi","{CL’}10",NA,NA
"kere1283-1","kere1283-1-11-1",11,"i.kumi na -mu","i.kumi na -mu","{CL’}10+{+}1’",NA,NA
"kere1283-1","kere1283-1-12-1",12,"i.kumi na -βili","i.kumi na -βili","{CL’}10+{+}2",NA,NA
"kere1283-1","kere1283-1-13-1",13,"i.kumi na -satu","i.kumi na -satu","{CL’}10+{+}3",NA,NA
"kere1283-1","kere1283-1-14-1",14,"i.kumi na -na","i.kumi na -na","{CL’}10+{+}4",NA,NA
"kere1283-1","kere1283-1-15-1",15,"i.kumi na -tanu","i.kumi na -tanu","{CL’}10+{+}5",NA,NA
"kere1283-1","kere1283-1-16-1",16,"i.kumi na mu.kaɡa","i.kumi na mu.kaɡa","{CL’}10+{+}{CL}6",NA,NA
"kere1283-1","kere1283-1-17-1",17,"i.kumi na mu.saanzu","i.kumi na mu.saanzu","{CL’}10+{+}{CL}7",NA,NA
"kere1283-1","kere1283-1-18-1",18,"i.kumi na mu.nana","i.kumi na mu.nana","{CL’}10+{+}{CL}4+4",NA,NA
"kere1283-1","kere1283-1-19-1",19,"i.kumi na mu.eenda","i.kumi na mu.eenda","{CL’}10+{+}{CL}9",NA,NA
"kere1283-1","kere1283-1-20-1",20,"ma.kumi a.βili","ma.kumi a.βili","{CL’}10·{?}2",NA,"a. = class marker or plural marker?"
"kere1283-1","kere1283-1-21-1",21,"ma.kumi a.βili na -mu","ma.kumi a.βili na -mu","({CL’}10·{?}2)+{+}1",NA,NA
"kere1283-1","kere1283-1-22-1",22,"ma.kumi a.βili na -βili","ma.kumi a.βili na -βili","({CL’}10·{?}2)+{+}2",NA,NA
"kere1283-1","kere1283-1-23-1",23,"ma.kumi a.βili na -satu","ma.kumi a.βili na -satu","({CL’}10·{?}2)+{+}3",NA,NA
