"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"gogo1263-1","gogo1263-1-1-1",1,"monɡa","monɡa","1",NA,NA
"gogo1263-1","gogo1263-1-2-1",2,"nyejete","nyejete","2",NA,NA
"gogo1263-1","gogo1263-1-3-1",3,"idatu","idatu","{CL}3",NA,NA
"gogo1263-1","gogo1263-1-4-1",4,"inne","inne","{CL}4",NA,NA
"gogo1263-1","gogo1263-1-5-1",5,"ihano","ihano","{CL}5","5",NA
"gogo1263-1","gogo1263-1-6-1",6,"mtandatu","mtandatu","{CL’}2’·3","x3",NA
"gogo1263-1","gogo1263-1-7-1",7,"mpunɡhati","mpunɡhati","7",NA,NA
"gogo1263-1","gogo1263-1-8-1",8,"mnana","mnana","{CL’}8","{CL’}4'+4",NA
"gogo1263-1","gogo1263-1-9-1",9,"ichenda","ichenda","{CL}9","9","see kiku1240-2 for comments"
"gogo1263-1","gogo1263-1-10-1",10,"ikumi","ikumi","{CL}10",NA,NA
"gogo1263-1","gogo1263-1-11-1",11,"ikumi na monɡa","ikumi na monɡa","{CL}10+{+}1",NA,NA
"gogo1263-1","gogo1263-1-12-1",12,"ikumi na nyejete","ikumi na nyejete","{CL}10+{+}2",NA,NA
"gogo1263-1","gogo1263-1-13-1",13,"ikumi nedatu","ikumi nedatu","{CL}10+{+}3",NA,NA
"gogo1263-1","gogo1263-1-14-1",14,"ikumi nainne","ikumi nainne","{CL}10+{+}{CL}4",NA,NA
"gogo1263-1","gogo1263-1-15-1",15,"ikumi na ihano","ikumi na ihano","{CL}10+{+}{CL}5",NA,NA
"gogo1263-1","gogo1263-1-16-1",16,"ikumi na mtandatu","ikumi na mtandatu","{CL}10+{+}({CL’}2’·3)",NA,NA
"gogo1263-1","gogo1263-1-17-1",17,"ikumi na mpunɡhati","ikumi na mpunɡhati","{CL}10+{+}{CL'}7",NA,NA
"gogo1263-1","gogo1263-1-18-1",18,"ikumi na mnana","ikumi na mnana","{CL}10+{+}{CL'}8","{CL}10+{+}{CL’}4’+4",NA
"gogo1263-1","gogo1263-1-19-1",19,"ikumi na ichenda","ikumi na ichenda","{CL}10+{+}{CL}9",NA,NA
"gogo1263-1","gogo1263-1-20-1",20,"makumi mejete","makumi mejete","{CL’}10·{CL’}2",NA,NA
"gogo1263-1","gogo1263-1-21-1",21,"makumi mejete na monɡa","makumi mejete na monɡa","({CL’}10·{CL’}2)+{+}{CL’}1",NA,NA
"gogo1263-1","gogo1263-1-22-1",22,"makumi mejete na nyejete","makumi mejete na nyejete","({CL’}10·{CL’}2)+{+}2",NA,NA
"gogo1263-1","gogo1263-1-23-1",23,"makumi mejete na idatu","makumi mejete na idatu","({CL’}10·{CL’}2)+{+}{CL}3",NA,NA
"gogo1263-1","gogo1263-1-24-1",24,"makumi mejete na inne","makumi mejete na inne","({CL’}10·{CL’}2)+{+}{CL}4",NA,NA
"gogo1263-1","gogo1263-1-25-1",25,"makumi mejete na ihano","makumi mejete na ihano","({CL’}10·{CL’}2)+{+}{CL}5",NA,NA
"gogo1263-1","gogo1263-1-26-1",26,"makumi mejete na mtandatu","makumi mejete na mtandatu","({CL’}10·{CL’}2)+{+}({CL}2’·3)",NA,NA
"gogo1263-1","gogo1263-1-27-1",27,"makumi mejete na mpunɡhati","makumi mejete na mpunɡhati","({CL’}10·{CL’}2)+{+}{CL’}7",NA,NA
"gogo1263-1","gogo1263-1-28-1",28,"makumi mejete na mnana","makumi mejete na mnana","({CL’}10·{CL’}2)+{+}{CL’}8",NA,NA
"gogo1263-1","gogo1263-1-29-1",29,"makumi mejete na ichenda","makumi mejete na ichenda","({CL’}10·{CL’}2)+{+}{CL}9",NA,NA
"gogo1263-1","gogo1263-1-30-1",30,"makumi madatu","makumi madatu","{CL’}10·{CL’}3",NA,NA
"gogo1263-1","gogo1263-1-40-1",40,"makumi mane","makumi mane","{CL’}10·{CL’}4",NA,NA
"gogo1263-1","gogo1263-1-50-1",50,"makumi mahano","makumi mahano","{CL’}10·{CL’}5",NA,NA
"gogo1263-1","gogo1263-1-60-1",60,"makumi mtandatu","makumi mtandatu","{CL’}10·({CL’}2’·3)",NA,NA
"gogo1263-1","gogo1263-1-70-1",70,"makumi mpunɡhati","makumi mpunɡhati","{CL’}10·{CL’}7",NA,NA
"gogo1263-1","gogo1263-1-80-1",80,"makumi mnana","makumi mnana","{CL’}10·{CL’}8",NA,NA
"gogo1263-1","gogo1263-1-90-1",90,"makumi ichenda","makumi ichenda","{CL’}10·{CL}9",NA,NA
"gogo1263-1","gogo1263-1-100-1",100,"iɡhana dimonɡa","iɡhana dimonɡa","{CL}100·{CL}1",NA,NA
"gogo1263-1","gogo1263-1-200-1",200,"maɡhana mejete","maɡhana mejete","{CL’}100·{CL’}2",NA,NA
"gogo1263-1","gogo1263-1-1000-1",1000,"chiɡulu chimonɡa","chiɡulu chimonɡa","{CL”}1000·{CL”}1",NA,NA
"gogo1263-1","gogo1263-1-2000-1",2000,"viɡulu vyejete","viɡulu vyejete","{CL”’}1000·{CL”’}2",NA,NA
