"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"beem1239-1","beem1239-1-1-1",1,"-mósi","-mósi",NA,NA,NA
"beem1239-1","beem1239-1-2-1",2,"-óólo","-óólo",NA,NA,NA
"beem1239-1","beem1239-1-3-1",3,"-tátu","-tátu",NA,NA,NA
"beem1239-1","beem1239-1-4-1",4,"-ná","-ná",NA,NA,NA
"beem1239-1","beem1239-1-5-1",5,"-táánu","-táánu",NA,"5",NA
"beem1239-1","beem1239-1-6-1",6,"-sáámúnu","-sáámúnu",NA,"5 + [1]","see kund1255-1"
"beem1239-1","beem1239-1-7-1",7,"ntsáámu","ntsáámu",NA,NA,NA
"beem1239-1","beem1239-1-8-1",8,"póomó","póomó",NA,"x1",NA
"beem1239-1","beem1239-1-9-1",9,"wá","wá",NA,"9?",NA
"beem1239-1","beem1239-1-10-1",10,"kúúmi","kúúmi",NA,NA,NA
"beem1239-1","beem1239-1-11-1",11,"kúúmi na mósi","kúúmi na mósi",NA,NA,NA
"beem1239-1","beem1239-1-12-1",12,"kúúmi na byóólo","kúúmi na byóólo",NA,NA,NA
"beem1239-1","beem1239-1-13-1",13,"kúúmi na bitátu","kúúmi na bitátu",NA,NA,NA
"beem1239-1","beem1239-1-14-1",14,"kúúmi na biná","kúúmi na biná",NA,NA,NA
"beem1239-1","beem1239-1-15-1",15,"kúúmi na bitáánu","kúúmi na bitáánu",NA,NA,NA
"beem1239-1","beem1239-1-16-1",16,"kúúmi na bisáámúnu","kúúmi na bisáámúnu",NA,NA,NA
"beem1239-1","beem1239-1-17-1",17,"kúúmi na ntsáámu","kúúmi na ntsáámu",NA,NA,NA
"beem1239-1","beem1239-1-18-1",18,"kúúmi na póomó","kúúmi na póomó",NA,NA,NA
"beem1239-1","beem1239-1-19-1",19,"kúúmi na wá","kúúmi na wá",NA,NA,NA
"beem1239-1","beem1239-1-20-1",20,"makúúmi móólo","makúúmi móólo",NA,NA,NA
"beem1239-1","beem1239-1-21-1",21,"makúúmi móólo na mósi","makúúmi móólo na mósi",NA,NA,NA
"beem1239-1","beem1239-1-22-1",22,"makúúmi móólo na byóólo","makúúmi móólo na byóólo",NA,NA,NA
"beem1239-1","beem1239-1-23-1",23,"makúúmi móólo na bitátu","makúúmi móólo na bitátu",NA,NA,NA
"beem1239-1","beem1239-1-24-1",24,"makúúmi móólo na biná","makúúmi móólo na biná",NA,NA,NA
"beem1239-1","beem1239-1-25-1",25,"makúúmi móólo na bitáánu","makúúmi móólo na bitáánu",NA,NA,NA
"beem1239-1","beem1239-1-26-1",26,"makúúmi móólo na sambánu","makúúmi móólo na sambánu",NA,NA,NA
"beem1239-1","beem1239-1-27-1",27,"makúúmi móólo na ntsáámu","makúúmi móólo na ntsáámu",NA,NA,NA
"beem1239-1","beem1239-1-28-1",28,"makúúmi móólo na póomó","makúúmi móólo na póomó",NA,NA,NA
"beem1239-1","beem1239-1-29-1",29,"makúúmi móólo na wá","makúúmi móólo na wá",NA,NA,NA
"beem1239-1","beem1239-1-30-1",30,"makúúmi matátu","makúúmi matátu",NA,NA,NA
"beem1239-1","beem1239-1-40-1",40,"makúúmi maná","makúúmi maná",NA,NA,NA
"beem1239-1","beem1239-1-50-1",50,"makúúmi matáánu","makúúmi matáánu",NA,NA,NA
"beem1239-1","beem1239-1-60-1",60,"makúúmi masáámúnu","makúúmi masáámúnu",NA,NA,NA
"beem1239-1","beem1239-1-70-1",70,"makúúmi ntsáámu","makúúmi ntsáámu",NA,NA,NA
"beem1239-1","beem1239-1-80-1",80,"makúúmi nána","makúúmi nána",NA,NA,NA
"beem1239-1","beem1239-1-90-1",90,"makúúmi wá","makúúmi wá",NA,NA,NA
"beem1239-1","beem1239-1-100-1",100,"nkáma","nkáma",NA,NA,NA
"beem1239-1","beem1239-1-200-1",200,"nkáma dzóólo","nkáma dzóólo",NA,NA,NA
"beem1239-1","beem1239-1-1000-1",1000,"fúundá","fúundá",NA,NA,NA
"beem1239-1","beem1239-1-2000-1",2000,"mafúundá móólo","mafúundá móólo",NA,NA,NA
