"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"basa1284-1","basa1284-1-1-1",1,"-ádá","-ádá",NA,NA,NA
"basa1284-1","basa1284-1-2-1",2,"-ɓáà","-ɓáà",NA,NA,NA
"basa1284-1","basa1284-1-3-1",3,"-áâ","-áâ",NA,NA,NA
"basa1284-1","basa1284-1-4-1",4,"-nâ","-nâ",NA,NA,NA
"basa1284-1","basa1284-1-5-1",5,"-tân","-tân",NA,"5",NA
"basa1284-1","basa1284-1-6-1",6,"-sámàl","-sámàl",NA,"5 + [1]","see kund1255-1"
"basa1284-1","basa1284-1-7-1",7,"-sâmbɔ́k","-sâmbɔ́k",NA,"6+1?","bɔ́k = 1? sam = ?"
"basa1284-1","basa1284-1-8-1",8,"dʒʷɛ̀m","dʒʷɛ̀m",NA,"8?",NA
"basa1284-1","basa1284-1-9-1",9,"ɓǒ","ɓǒ",NA,"9?",NA
"basa1284-1","basa1284-1-10-1",10,"dʒǒm","dʒǒm",NA,NA,NA
"basa1284-1","basa1284-1-11-1",11,"dʒǒm nì -ádá","dʒǒm nì -ádá",NA,NA,NA
"basa1284-1","basa1284-1-12-1",12,"dʒǒm nì -ɓáà","dʒǒm nì -ɓáà",NA,NA,NA
"basa1284-1","basa1284-1-13-1",13,"dʒǒm nì -áâ","dʒǒm nì -áâ",NA,NA,NA
"basa1284-1","basa1284-1-14-1",14,"dʒǒm nì -nâ","dʒǒm nì -nâ",NA,NA,NA
"basa1284-1","basa1284-1-15-1",15,"dʒǒm nì -tân","dʒǒm nì -tân",NA,NA,NA
"basa1284-1","basa1284-1-16-1",16,"dʒǒm nì -sámàl","dʒǒm nì -sámàl",NA,NA,NA
"basa1284-1","basa1284-1-17-1",17,"dʒǒm nì -sâmbɔ́k","dʒǒm nì -sâmbɔ́k",NA,NA,NA
"basa1284-1","basa1284-1-18-1",18,"dʒǒm nì dʒʷɛ̀m","dʒǒm nì dʒʷɛ̀m",NA,NA,NA
"basa1284-1","basa1284-1-19-1",19,"dʒǒm nì ɓòó","dʒǒm nì ɓòó",NA,NA,NA
"basa1284-1","basa1284-1-20-1",20,"mǒm (í) máà","mǒm (í) máà",NA,NA,NA
"basa1284-1","basa1284-1-21-1",21,"mǒm (í) máà nì -ádá","mǒm (í) máà nì -ádá",NA,NA,NA
"basa1284-1","basa1284-1-22-1",22,"mǒm (í) máà nì -ɓáà","mǒm (í) máà nì -ɓáà",NA,NA,NA
"basa1284-1","basa1284-1-23-1",23,"mǒm (í) máà nì -áâ","mǒm (í) máà nì -áâ",NA,NA,NA
"basa1284-1","basa1284-1-24-1",24,"mǒm (í) máà nì -nâ","mǒm (í) máà nì -nâ",NA,NA,NA
"basa1284-1","basa1284-1-25-1",25,"mǒm (í) máà nì -tân","mǒm (í) máà nì -tân",NA,NA,NA
"basa1284-1","basa1284-1-26-1",26,"mǒm (í) máà nì -sámàl","mǒm (í) máà nì -sámàl",NA,NA,NA
"basa1284-1","basa1284-1-27-1",27,"mǒm (í) máà nì -sâmbɔ́k","mǒm (í) máà nì -sâmbɔ́k",NA,NA,NA
"basa1284-1","basa1284-1-28-1",28,"mǒm (í) máà nì dʒʷɛ̀m","mǒm (í) máà nì dʒʷɛ̀m",NA,NA,NA
"basa1284-1","basa1284-1-29-1",29,"mǒm (í) máà nì ɓǒ","mǒm (í) máà nì ɓǒ",NA,NA,NA
"basa1284-1","basa1284-1-30-1",30,"mǒm máâ","mǒm máâ",NA,NA,NA
"basa1284-1","basa1284-1-40-1",40,"mǒm má-nâ","mǒm má-nâ",NA,NA,NA
"basa1284-1","basa1284-1-50-1",50,"mǒm má-tân","mǒm má-tân",NA,NA,NA
"basa1284-1","basa1284-1-60-1",60,"mǒm má-sámàl","mǒm má-sámàl",NA,NA,NA
"basa1284-1","basa1284-1-70-1",70,"mǒm má-sâmbɔ́k","mǒm má-sâmbɔ́k",NA,NA,NA
