"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"nuba1241-1","nuba1241-1-1-1",1,"pòmóhò","pòmóhò","1","1",NA
"nuba1241-1","nuba1241-1-2-1",2,"mʷǎntʃì","mʷǎntʃì","{CL}2","2",NA
"nuba1241-1","nuba1241-1-3-1",3,"mùtát","mùtát","{CL}3","3",NA
"nuba1241-1","nuba1241-1-4-1",4,"mùɲíhì","mùɲíhì","{CL}4","4",NA
"nuba1241-1","nuba1241-1-5-1",5,"mùtâːn","mùtâːn","{CL}5","5",NA
"nuba1241-1","nuba1241-1-6-1",6,"mùtʃíndát","mùtʃíndát","{CL}2’·3'",NA,"x = 6; 6 = x3"
"nuba1241-1","nuba1241-1-7-1",7,"mùtʃíndát na wume","mùtʃíndát na wume","{CL}2’·3’)+{and}1",NA,"x = 6; na; 6 = derived?"
"nuba1241-1","nuba1241-1-8-1",8,"mʷanamaɲi","mʷanamaɲi","{CL}8","{CL}4+4",NA
"nuba1241-1","nuba1241-1-9-1",9,"mʷanamaɲi na wume","mʷanamaɲi na wume","{CL}8+1","{CL}4+4+{and}1","( 8 + 1)"
"nuba1241-1","nuba1241-1-10-1",10,"mʷapʷat","mʷapʷat","10","10",NA
"nuba1241-1","nuba1241-1-11-1",11,"mʷapʷat na wume","mʷapʷat na wume","{CL}10+{and}1","10 + 1","( 10 + 1 )"
"nuba1241-1","nuba1241-1-12-1",12,"mʷapʷat na mʷǎntʃì","mʷapʷat na mʷǎntʃì","{CL}10+{and}{CL}2","10 + 2","( 10 + 2 )"
"nuba1241-1","nuba1241-1-13-1",13,"mʷapʷat na mùtát","mʷapʷat na mùtát","{CL}10+{and}{CL}3","10 + 3","( 10 + 3 )"
"nuba1241-1","nuba1241-1-14-1",14,"mʷapʷat na mùɲíhì","mʷapʷat na mùɲíhì","{CL}10+{and}{CL}4","10 + 4","( 10 + 4 )"
"nuba1241-1","nuba1241-1-15-1",15,"puɲu","puɲu","15","15",NA
"nuba1241-1","nuba1241-1-16-1",16,"puɲu na wume","puɲu na wume","15+{and}1","15 + 1","( 15 + 1 )"
"nuba1241-1","nuba1241-1-17-1",17,"puɲu na mʷǎntʃì","puɲu na mʷǎntʃì","15+{and}{CL}2","15 + 2","( 15 + 2 )"
"nuba1241-1","nuba1241-1-18-1",18,"puɲu na mùtát","puɲu na mùtát","15+{and}{CL}3","15 + 3","( 15 + 3 )"
"nuba1241-1","nuba1241-1-19-1",19,"puɲu na mùɲíhì","puɲu na mùɲíhì","15+{and}{CL}4","15 + 4","( 15 + 4 )"
"nuba1241-1","nuba1241-1-20-1",20,"tʃin","tʃin","20","2x?",NA
"nuba1241-1","nuba1241-1-25-1",25,"tʃin na mùtâːn","tʃin na mùtâːn","20+{and}{CL’}5","20 + 5",NA
"nuba1241-1","nuba1241-1-30-1",30,"tʃín na mʷapʷat","tʃín na mʷapʷat","20+{and}10","20 + 10","( '20 with 10 ')"
"nuba1241-1","nuba1241-1-40-2",40,"à tʃín à háàntʃì","à tʃín à háàntʃì","{CL’}20·{CL’}2","20 · 2",NA
"nuba1241-1","nuba1241-1-40-1",40,"mà wó má tát","mà wó má tát","?","10 · x?","{CL’}10·{CL”}3? the form is erroneous"
"nuba1241-1","nuba1241-1-50-1",50,"mà wó má táàn","mà wó má táàn","?",NA,"{CL”}10’·{CL”}5"
"nuba1241-1","nuba1241-1-60-2",60,"à tʃín à tát","à tʃín à tát","{CL’}20·{CL’}3",NA,NA
"nuba1241-1","nuba1241-1-60-1",60,"mà wó má tʃíndát","mà wó má tʃíndát","?",NA,"probably includes a comment?"
"nuba1241-1","nuba1241-1-70-1",70,"mà wó má tʃíndát nà wúmè","mà wó má tʃíndát nà wúmè","?",NA,"don’t add up"
"nuba1241-1","nuba1241-1-80-2",80,"à tʃín à ɲíhì","à tʃín à ɲíhì","?",NA,NA
"nuba1241-1","nuba1241-1-80-1",80,"mà wó má námàɲí","mà wó má námàɲí","?",NA,NA
"nuba1241-1","nuba1241-1-90-1",90,"mà wó má námàɲí nà wúmè","mà wó má námàɲí nà wúmè","?",NA,NA
"nuba1241-1","nuba1241-1-100-1",100,"a mbale","a mbale","?","100?",NA
"nuba1241-1","nuba1241-1-100-3",100,"m múhú","m múhú","?","100?",NA
"nuba1241-1","nuba1241-1-100-2",100,"ǹ tɛ́t","ǹ tɛ́t","?","100?",NA
"nuba1241-1","nuba1241-1-200-1",200,"mì nɛ́t mʲ ǎntʃì","mì nɛ́t mʲ ǎntʃì","?","100  · 2",NA
"nuba1241-1","nuba1241-1-1000-1",1000,"tóósìn","tóósìn","?","1000",NA
"nuba1241-1","nuba1241-1-2000-1",2000,"bà tóósìn pá ǎntʃì","bà tóósìn pá ǎntʃì","?","1000 · 2",NA
