"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"lika1243-1","lika1243-1-1-1",1,"limotí","limotí",NA,NA,NA
"lika1243-1","lika1243-1-2-1",2,"mabã","mabã",NA,NA,NA
"lika1243-1","lika1243-1-3-1",3,"masáá","masáá",NA,NA,NA
"lika1243-1","lika1243-1-4-1",4,"makwanɡanya","makwanɡanya",NA,NA,NA
"lika1243-1","lika1243-1-5-1",5,"kubúkúmutí","kubúkúmutí",NA,"5?",NA
"lika1243-1","lika1243-1-6-1",6,"madɪa","madɪa",NA,NA,NA
"lika1243-1","lika1243-1-7-1",7,"madɪa na ɪká","madɪa na ɪká",NA,"6 + 1","na;"
"lika1243-1","lika1243-1-8-1",8,"bʊɡɪna","bʊɡɪna",NA,"x4","see eight in budu1250-1"
"lika1243-1","lika1243-1-9-1",9,"kʊbômû","kʊbômû",NA,NA,NA
"lika1243-1","lika1243-1-10-1",10,"têkêbê","têkêbê",NA,NA,NA
"lika1243-1","lika1243-1-11-1",11,"têkêbê na limotí","têkêbê na limotí",NA,NA,NA
"lika1243-1","lika1243-1-12-1",12,"têkêbê na mabã","têkêbê na mabã",NA,NA,NA
"lika1243-1","lika1243-1-13-1",13,"têkêbê na masáá","têkêbê na masáá",NA,NA,NA
"lika1243-1","lika1243-1-14-1",14,"têkêbê na makwanɡanya","têkêbê na makwanɡanya",NA,NA,NA
"lika1243-1","lika1243-1-15-1",15,"têkêbê na kubúkúmutí","têkêbê na kubúkúmutí",NA,NA,NA
"lika1243-1","lika1243-1-16-1",16,"têkêbê na madɪa","têkêbê na madɪa",NA,NA,NA
"lika1243-1","lika1243-1-17-1",17,"têkêbê na madɪa na ɪká","têkêbê na madɪa na ɪká",NA,NA,NA
"lika1243-1","lika1243-1-18-1",18,"têkêbê na bʊɡɪna","têkêbê na bʊɡɪna",NA,NA,NA
"lika1243-1","lika1243-1-19-1",19,"têkêbê na kʊbômû","têkêbê na kʊbômû",NA,NA,NA
"lika1243-1","lika1243-1-20-1",20,"batêkêbê babã","batêkêbê babã",NA,NA,NA
"lika1243-1","lika1243-1-21-1",21,"batêkêbê babã na limotí","batêkêbê babã na limotí",NA,NA,NA
"lika1243-1","lika1243-1-22-1",22,"batêkêbê babã na mabã","batêkêbê babã na mabã",NA,NA,NA
"lika1243-1","lika1243-1-23-1",23,"batêkêbê babã na masáá","batêkêbê babã na masáá",NA,NA,NA
"lika1243-1","lika1243-1-24-1",24,"batêkêbê babã na makwanɡanya","batêkêbê babã na makwanɡanya",NA,NA,NA
"lika1243-1","lika1243-1-25-1",25,"batêkêbê babã na kubúkúmutí","batêkêbê babã na kubúkúmutí",NA,NA,NA
"lika1243-1","lika1243-1-26-1",26,"batêkêbê babã na madɪa","batêkêbê babã na madɪa",NA,NA,NA
"lika1243-1","lika1243-1-27-1",27,"batêkêbê babã na madɪa na ɪká","batêkêbê babã na madɪa na ɪká",NA,NA,NA
"lika1243-1","lika1243-1-28-1",28,"batêkêbê babã na bʊɡɪna","batêkêbê babã na bʊɡɪna",NA,NA,NA
"lika1243-1","lika1243-1-29-1",29,"batêkêbê babã na kʊbômû","batêkêbê babã na kʊbômû",NA,NA,NA
"lika1243-1","lika1243-1-30-1",30,"batêkêbê basáá","batêkêbê basáá",NA,NA,NA
"lika1243-1","lika1243-1-40-1",40,"batêkêbê ba makwanɡanya","batêkêbê ba makwanɡanya",NA,NA,NA
"lika1243-1","lika1243-1-50-1",50,"batêkêbê ba kubúkúmutí","batêkêbê ba kubúkúmutí",NA,NA,NA
"lika1243-1","lika1243-1-60-1",60,"batêkêbê ba madɪa","batêkêbê ba madɪa",NA,NA,NA
"lika1243-1","lika1243-1-70-1",70,"batêkêbê ba madɪa na ɪká","batêkêbê ba madɪa na ɪká",NA,NA,NA
"lika1243-1","lika1243-1-80-1",80,"batêkêbê ba bʊɡɪna","batêkêbê ba bʊɡɪna",NA,NA,NA
"lika1243-1","lika1243-1-90-1",90,"batêkêbê ba kʊbômû","batêkêbê ba kʊbômû",NA,NA,NA
"lika1243-1","lika1243-1-100-1",100,"miya","miya",NA,NA,"< Kiswahili"
"lika1243-1","lika1243-1-200-1",200,"miyá babã ?","miyá babã ?",NA,NA,NA
"lika1243-1","lika1243-1-1000-1",1000,"ɛlfu","ɛlfu",NA,NA,"< Kiswahili"
"lika1243-1","lika1243-1-2000-1",2000,"ɛlfu babã ?","ɛlfu babã ?",NA,NA,NA
