"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"mbok1243-1","mbok1243-1-1-1",1,"-hɔɣɔ","-hɔɣɔ",NA,NA,NA
"mbok1243-1","mbok1243-1-2-1",2,"-baa","-baa",NA,NA,NA
"mbok1243-1","mbok1243-1-3-1",3,"-saru","-saru",NA,NA,NA
"mbok1243-1","mbok1243-1-4-1",4,"-nai","-nai",NA,NA,NA
"mbok1243-1","mbok1243-1-5-1",5,"-tanu","-tanu",NA,"5",NA
"mbok1243-1","mbok1243-1-6-1",6,"o-toba","o-toba",NA,"3 · 2",NA
"mbok1243-1","mbok1243-1-7-1",7,"t͡sambo","t͡sambo",NA,"x + 2?","tsam= 5?"
"mbok1243-1","mbok1243-1-8-1",8,"mwambi","mwambi",NA,"8?","mo + ambi? mo = class marker"
"mbok1243-1","mbok1243-1-9-1",9,"i-va","i-va",NA,"9?",NA
"mbok1243-1","mbok1243-1-10-1",10,"d͡zomi","d͡zomi",NA,NA,NA
"mbok1243-1","mbok1243-1-11-1",11,"d͡zomi l(a) -hɔɣɔ","d͡zomi l(a) -hɔɣɔ",NA,NA,NA
"mbok1243-1","mbok1243-1-12-1",12,"d͡zomi l(a) -baa","d͡zomi l(a) -baa",NA,NA,NA
"mbok1243-1","mbok1243-1-13-1",13,"d͡zomi l(a) -saru","d͡zomi l(a) -saru",NA,NA,NA
"mbok1243-1","mbok1243-1-14-1",14,"d͡zomi l(a) -nai","d͡zomi l(a) -nai",NA,NA,NA
"mbok1243-1","mbok1243-1-15-1",15,"d͡zomi l(a) -tanu","d͡zomi l(a) -tanu",NA,NA,NA
"mbok1243-1","mbok1243-1-16-1",16,"d͡zomi l(a) o-toba","d͡zomi l(a) o-toba",NA,NA,NA
"mbok1243-1","mbok1243-1-17-1",17,"d͡zomi la t͡sambo","d͡zomi la t͡sambo",NA,NA,NA
"mbok1243-1","mbok1243-1-18-1",18,"d͡zomi la mwambi","d͡zomi la mwambi",NA,NA,NA
"mbok1243-1","mbok1243-1-19-1",19,"d͡zomi l(a) i-va","d͡zomi l(a) i-va",NA,NA,NA
"mbok1243-1","mbok1243-1-20-1",20,"a-d͡zom(i) a-baa","a-d͡zom(i) a-baa",NA,NA,NA
"mbok1243-1","mbok1243-1-21-1",21,"a-d͡zom(i) a-baa l(a) -hɔɣɔ","a-d͡zom(i) a-baa l(a) -hɔɣɔ",NA,NA,NA
"mbok1243-1","mbok1243-1-22-1",22,"a-d͡zom(i) a-baa l(a) -baa","a-d͡zom(i) a-baa l(a) -baa",NA,NA,NA
"mbok1243-1","mbok1243-1-23-1",23,"a-d͡zom(i) a-baa l(a) -saru","a-d͡zom(i) a-baa l(a) -saru",NA,NA,NA
"mbok1243-1","mbok1243-1-24-1",24,"a-d͡zom(i) a-baa l(a) -nai","a-d͡zom(i) a-baa l(a) -nai",NA,NA,NA
"mbok1243-1","mbok1243-1-25-1",25,"a-d͡zom(i) a-baa l(a) -tanu","a-d͡zom(i) a-baa l(a) -tanu",NA,NA,NA
"mbok1243-1","mbok1243-1-26-1",26,"a-d͡zom(i) a-baa l(a) o-toba","a-d͡zom(i) a-baa l(a) o-toba",NA,NA,NA
"mbok1243-1","mbok1243-1-27-1",27,"a-d͡zom(i) a-baa la ͡sambo","a-d͡zom(i) a-baa la ͡sambo",NA,NA,NA
"mbok1243-1","mbok1243-1-28-1",28,"a-d͡zom(i) a-baa la mwambi","a-d͡zom(i) a-baa la mwambi",NA,NA,NA
"mbok1243-1","mbok1243-1-29-1",29,"a-d͡zom(i) a-baa l(a) i-bwa","a-d͡zom(i) a-baa l(a) i-bwa",NA,NA,NA
"mbok1243-1","mbok1243-1-30-1",30,"a-d͡zom(i) a-saro","a-d͡zom(i) a-saro",NA,NA,NA
"mbok1243-1","mbok1243-1-40-1",40,"a-d͡zom(i) a-nai","a-d͡zom(i) a-nai",NA,NA,NA
"mbok1243-1","mbok1243-1-50-1",50,"a-d͡zom(i) a-tano","a-d͡zom(i) a-tano",NA,NA,NA
"mbok1243-1","mbok1243-1-60-1",60,"a-d͡zom(i) o-toba","a-d͡zom(i) o-toba",NA,NA,NA
"mbok1243-1","mbok1243-1-70-1",70,"a-d͡zomi t͡sambo","a-d͡zomi t͡sambo",NA,NA,NA
"mbok1243-1","mbok1243-1-80-1",80,"a-d͡zomi mwambi","a-d͡zomi mwambi",NA,NA,NA
"mbok1243-1","mbok1243-1-90-1",90,"a-d͡zom(i) i-va","a-d͡zom(i) i-va",NA,NA,NA
"mbok1243-1","mbok1243-1-100-1",100,"kama","kama",NA,NA,NA
"mbok1243-1","mbok1243-1-200-1",200,"i-kam(a) i-baa","i-kam(a) i-baa",NA,NA,NA
